country,round,Column1,survey_date,Column2,enum_sex,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,site_id,site_name,Column27,Column28,site_open,site_date_open,site_date_close,site_location,site_zone,site_district,site_municipality,Column29,site_latitude,site_longitude,Column30,Column31,site_class,site_type,Column32,Column33,site_date_close_exp,Column34,Column35,site_access,Column36,site_owner,site_shelter,Column37,smc_exist,smc_per_female,site_community,Column38,Column39,sma_exist,sma_type,Column40,sma_name,Column41,Column42,regist_activity,origin_zone,origin_district,origin_municipality,Column43,Column44,Column45,Column46,Column47,n_family,n_total,n_infants_male,n_child_male,n_youth_male,n_adult_male,n_elder_male,n_male,n_infants_female,n_infants,n_child_female,n_child,n_youth_female,n_youth,n_adult_female,n_adult,n_elder_female,n_elder,n_female,n_pregnant,n_pregnant_adult,n_pregnant_youth,n_lactating,n_pwd,n_child_sep,n_hoh_female,n_hoh_child,n_hoh_elder,n_min_ethnic,n_chronic_ill,site_dist_origin,site_idp_last,prev_displaced,return_area,Column48,return_prevent,Column49,per_sleep_site,Column50,prev_own,per_hh_outside,per_hh_indoors,per_hh_tents,Column51,per_hh_makeshift,Column52,Column53,per_hh_electricity,per_hh_safecook,nfi_a,Column54,nfi_b,Column55,nfi_c,Column56,water_location,Column57,water_source_np,Column58,water_source_p,Column59,Column60,water_treated,Column61,water_cons,water_remark,Column62,latrine_cond,n_latrine,latrine_gender,n_latrine_male,n_latrine_female,Column63,n_latrine_disable,Column64,latrine_install,Column65,latrine_site,latrine_time,Column66,bathing_gender,latrine_light,latrine_lock,hyg_station,Column67,hyg_evidence,Column68,hyg_waste,Column69,hyg_open_def,food_access,food_market,Column70,food_source,Column71,Column72,food_fuel,Column73,Column74,Column75,food_sup_lac,food_sup_child,health_issue,Column76,health_issue_b,Column77,health_issue_c,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,health_psych,health_psych_rem,health_antenat,Column92,Column93,health_center_dist,Column94,health_provider,Column95,Column96,edu_access,edu_access_f,edu_access_i,edu_distance,Column97,Column98,Column99,per_sch_female,per_sch_male,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,job_main,job_main_other,n_hh_income,job_access,Column116,job_cattle_site,job_offer,job_offer_how,Column117,job_offer_to,job_abr,Column118,job_abr_in,job_abr_family,job_recruit,Column119,food_land,Column120,Column121,Column122,Column123,sec_provided,sec_reported,sec_provider,Column124,sec_issue,Column125,Column126,Column127,Column128,Column129,Column130,n_space_child,n_space_female,Column131,gbv_report,sec_mens_seg,Column132,sec_min_discriminate,safe_male,site_unsafe_male,Column133,safe_child,site_unsafe_child,Column134,safe_female,site_unsafe_female,Column135,site_lighting,hyg_f_product,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,info_src_female,Column160,info_src_male,Column161,info_complaint,Column162,Column163,Column164,info_main,Column165,info_free,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175
Nepal,7,,16/05/16,,Male,,Male,Member,,SMC,All,,Female,Member,,SMC,All,,Male,Site Planning Engineer,,Site management,All,,,,,,,637,Keraujabesi,Existed in R6,Keraujabesi,Open,26/04/2015,,Rural,Gandaki,Gorkha,Kerauja,3,28.241331,84.883746,1116,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Not closing,,"No,  no vehicular access",No,Private,Temporary shelter (CGIs),,No,,,,,Yes,International NGO,,People in Need,,,No,Gandaki,Gorkha,Kerauja,3,,,,,44,212,2,14,35,39,14,104,5,7,16,30,32,67,39,78,16,30,108,2,1,1,9,3,0,5,0,4,212,2,Half hour to 1 hour,27/04/15,Yes,Nearest village,,Fear of landslide/aftershock,,26% to 50%,No,More than 75%,None,None,None,More than 75%,25% or less,None,,None,More than 75%,CGIs,,Tarpaulin,,Mosquito nets,,Off-site (Less than 20 minutes),No,Spring/river,,Spring/river,,,Filtered,,More than 15 liters,Suspended solids,,Not so good (not hygienic),4,No,0,0,0,0,0,Provided,Oxfam,On-site,Day time,No,No,No,No,0,,,,Burning,,No,No,No,2-6 hours,Own cash,,,Yes,Collect personally,,No,No,No,None,,None,,None,,None,,0,5,0,5,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (More than 2 hours),,Government,,Yes,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,30,No,Lower,Yes,No,,,,Unknown,,,No,No,,Yes,Weaving/knitting,,Construction,,No,No,,,None,,None,,No,Unknown,"Water source need to be protected they are drinking from spring, might be issues of diarrhoea. The nearest settlement is Keraujabesi approx. 1,5 km away foot trail required there. Insufficient information on GBV referrals",0,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Unknown,"No,  no vehicular access",Muddy path to the site,,None,None,None,Unknown,More than 75%,Unknown,Unknown,,Unknown,,Unknown,,Yes,,Unknown,,Yes,,Yes,Armed Forces/Police,,Families & friends,,Families & friends,,No,,Yes,Don't know,Situation in areas of origin,,Yes,"Urgent need of drinking water system, shelter improvement for monsoon  also necessary, CGI Gutter also required for drainage works at household level",<1500,0%,0%,80%,20%,0,0,36,8
Nepal,7,,18/05/16,,Male,,Male,,,,,,,,,,,,,,,,,,,,,,,647,Khacha(Suryodaya School),Existed in R6,Suryodaya school,Open,25/04/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,7,27.670823,85.434263,1316,,Spontaneous,"Collective centre  (schools, offices, religious, hospital, other)",,Yes,Don't know,Not closing,,Yes,Yes,Private,Temporary shelter (CGIs),,No,,,,,Yes,International NGO,,IOM,,,Yes,Bagmati,Bhaktapur,Khacha,7,,,,,27,148,3,15,11,41,7,77,0,3,5,20,15,26,46,87,5,12,71,0,0,0,6,1,0,3,0,2,26,0,11-30 minutes,15/09/15,No,Place of habitual residence,,House damaged/destroyed,,More than 75%,No,More than 75%,None,None,25% or less,51% to 75%,None,None,,More than 75%,More than 75%,Mosquito nets,,Other,Water supply,Other,Toilets,Off-site (Less than 20 minutes),No,Protected Well,,Piped water supply,,,No treatment,,More than 15 liters,Odor/smell,,No toilets,0,,,,,,,,,,,,No,,,0,,,,Municipal collection,,No,No,Yes,1 hour or less,Own cash,,,Yes,Collect personally,,No,No,No,Cough,,Cold,,Skin infections,,Mosquito coil,,1,0,0,0,0,0,0,0,0,No,No,No,,No,No pregnent woman,,Off-site (Less than 30 minutes),,Local Clinic/med practitioners,,Yes,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Daily wage laborer,,80,Yes,Lower,No,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Store/small business,,Yes,No,Self organized,,None,,None,,Yes,Yes,People will be careful related protection issues,0,0,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Unknown,Yes,,,None,25% or less,25% or less,25% or less,None,25% or less,No,WASH facilities are not sustainable during rains,No,Lack of water supply,No,No proper or sufficient drainage system at place,Yes,,Unknown,,Yes,,Yes,SMC/Self-assistance,,Site management,,Mobile phone,,No,,Yes,Don't know,Work opportunities,,Yes,"Water supply, water filter, toilets needed as soon as possible",<1500,0%,25%,75%,0%,0,7,20,0
Nepal,7,,18/05/16,,Male,,Male,,,,,,Female,,,,,,,,,,,,,,,,,566,Kalanchi toll,Existed in R6,,Open,26/04/2015,,Rural,Bagmati,Nuwakot,Kimtang,4,28.01839,85.03113,1738.905145,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,No,Private,Temporary shelter (CGIs),,No,,,,,No,,,,,,No,Bagmati,Nuwakot,Kimtang,5,Bagmati,Nuwakot,Kimtang,4,22,104,1,2,10,40,5,58,1,2,5,7,10,20,20,60,10,15,46,2,2,0,3,0,0,2,0,2,104,0,10 minutes or less,26/04/15,No,Nearest village,,Fear of landslide/aftershock,,More than 75%,Unknown,More than 75%,None,None,None,More than 75%,None,None,,51% to 75%,51% to 75%,CGIs,,Tools,,Mosquito nets,,On-site (Less than 20 minutes),Yes,Spring/river,,Spring/river,,,No treatment,,6-10 liters,None,,Not so good (not hygienic),4,"Yes, separate entrance/Hand Washing Station",2,2,0,0,0,Provided,Samaritan purse,On-site,Day time,No,No,No,Yes,0,,,,Burning,,No,"Yes, Off-site",No,1-2 hours,Own/Cultivated,,,Yes,Collect personally,,No,No,No,None,,None,,None,,None,,0,0,0,0,0,0,0,0,0,No,No,No,,No,Too far,,Off-site (1-2 hours),,Government,,No,Yes,Yes,Yes,Off-site (More than 20 minutes),,Off-site (More than 20 minutes),,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,75,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Agriculture,,Agriculture,,No,No,,,None,,None,,No,Unknown,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,"No,  no vehicular access",Muddy path to the site,,25% or less,26% to 50%,26% to 50%,26% to 50%,51% to 75%,51% to 75%,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,,No,,,Families & friends,,Families & friends,,No,,Yes,Don't know,Recovery plans,,Yes,,1500 - 2500,0%,0%,100%,0%,0,0,22,0
Nepal,7,,13/05/16,,Female,,Male,SMC Vice chief,,,,,Male,,,,,,,,,,,,,,,,,484,Dhansakharka,Existed in R6,,Open,08/05/2015,,Peri-Urban,Bagmati,Dhading,Nilkantha Municipality,12,27.91584,84.88896,644.6598391,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,More than 2 months,Not closing,,Yes,Yes,Private,Temporary shelter (CGIs),,Yes,25% or less,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Dhading,Lapa,2,Bagmati,Dhading,Jharlang,2,100,365,5,17,55,91,6,174,8,13,15,32,46,101,105,196,17,23,191,7,7,0,25,2,0,20,0,3,365,5,Longer,22/07/15,Yes,Don't know,,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,None,More than 75%,None,None,,None,None,Cooking gas,,Mosquito nets,,Water filters,,On-site (Less than 20 minutes),No,Piped water supply,,Piped water supply,,,No treatment,,11-15 liters,Suspended solids,,Not so good (not hygienic),6,No,0,0,0,0,1,Provided,NRCS,On-site,Day time,No,No,No,No,0,,,,Garbage pit,,No,No,Yes,1 hour or less,Own cash,,,No,,,No,No,No,Diarrhea,,None,,None,,None,,0,0,2,2,0,2,2,0,0,No,No,No,,Yes,,,Off-site (Less than 30 minutes),,Government,,Yes,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,None,,100,No,Lower,No,No,,,,No,,,No,No,,No,Livestock,,Livestock,,No,Yes,,,Alcohol/drug-related disturbance,,Domestic violence,,Yes,Unknown,,0,1,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Yes,Yes,,,None,51% to 75%,None,None,None,Unknown,No,Overflow of drainage,No,Mud blocks water supply pipes,No,No proper or sufficient drainage system at place,Yes,,Unknown,,Yes,,No,,,Radio/Newspaper,,Radio/Newspaper,,No,,Yes,Don't know,For how long the site will remain active,,Yes,Want geological survey in place of origin. Planning to stay in this camp until and during monsoon though land owner commanded to evacuate soon.,<1500,0%,0%,100%,0%,0,0,100,0
Nepal,7,,11/05/16,,Female,,Male,Site focal person,,,,,Male,,,,,,,,,,,,,,,,,564,Tallo Aahale,Existed in R6,,Open,23/06/2015,,Rural,Bagmati,Dhading,Dhola,7,27.90623,84.84672,764.7524994,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Not closing,,Yes,Yes,Private,Makeshift/tarpaulin shelter,,Yes,26% to 50%,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Dhading,Lapa,1,Bagmati,Dhading,Lapa,6,26,135,3,5,26,28,2,64,3,6,10,15,18,44,32,60,8,10,71,1,1,0,9,0,0,5,0,2,135,0,Longer,02/07/15,Yes,None (Stay here),,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,25% or less,26% to 50%,26% to 50%,None,,More than 75%,None,CGIs,,Mosquito nets,,None,,On-site (Less than 20 minutes),No,Piped water supply,,Piped water supply,,,No treatment,,11-15 liters,None,,Good (Hygienic),12,"Yes, next to each other/same HWS",7,5,0,0,0,Provided,Share Nepal,On-site,Day time,Yes,Yes,No,Yes,3,Yes,Yes,No,Garbage pit,,No,"Yes, Off-site",No,1-2 hours,Food distribution/donation,,,Yes,Collect personally,,No,No,No,None,,None,,None,,None,,0,0,0,0,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,None,,100,Yes,Lower,No,No,,,,No,,,No,No,,No,Making beauty products,,Selling food items,,No,No,,,None,,None,,Yes,Unknown,,1,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,"No,  no vehicular access",Muddy path to the site,,None,None,None,None,More than 75%,Unknown,Yes,,Yes,,No,No proper or sufficient drainage system at place,Yes,,Unknown,,Yes,,Yes,NGO/iNGO,,Families & friends,,Mobile phone,,Yes,Authorities,Yes,Don't know,Other,Livelihood,Yes,"Requesting for CGI, support for soap and noodles factory (livelihood).",<1500,0%,15%,35%,50%,0,4,9,13
Nepal,7,,11/05/16,,Female,,Male,Site focal point,,,,,Male,SMC member,,,,,,,,,,,,,,,,565,Bhuwale Pani,Existed in R6,,Open,23/06/2015,,Rural,Bagmati,Dhading,Dhola,7,27.90456,84.83822,858.3272373,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Not closing,,Yes,Yes,Private,Tent,,Yes,25% or less,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Dhading,Lapa,1,Bagmati,Dhading,Lapa,6,29,140,4,4,24,35,3,70,4,8,3,7,28,52,33,68,2,5,70,0,0,0,8,3,0,14,0,3,140,0,Longer,02/07/16,Yes,None (Stay here),,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,26% to 50%,25% or less,26% to 50%,None,,None,None,CGIs,,Mosquito nets,,None,,On-site (Less than 20 minutes),No,Piped water supply,,Piped water supply,,,No treatment,,6-10 liters,None,,Good (Hygienic),10,"Yes, next to each other/same HWS",5,5,0,0,0,Provided,Share Nepal,On-site,Day time,Yes,Yes,No,Yes,4,Yes,Yes,No,Garbage pit,,No,"Yes, Off-site",Yes,1-2 hours,Food distribution/donation,,,Yes,Collect personally,,No,No,No,None,,None,,None,,None,,0,0,0,0,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,None,,50,Yes,Lower,No,No,,,,No,,,No,No,,No,Making beauty products,,Selling food items,,No,No,,,None,,None,,Yes,Unknown,,0,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,"No,  no vehicular access",Muddy path to the site,,None,None,None,None,More than 75%,Unknown,Yes,,Unknown,,No,No proper or sufficient drainage system at place,Yes,,Unknown,,Yes,,Yes,NGO/iNGO,,Families & friends,,Mobile phone,,Yes,Authorities,Yes,Don't know,Other,Livelihood,Yes,"Constructing permanent houses in site they started for second floor now. They are seeking to livelihood support, noodles and soap factory",<1500,0%,50%,15%,35%,0,15,4,10
Nepal,7,,10/05/16,,Female,,Male,SMC Vice chief,,,,,Male,SMC Secretary,,,,,,,,,,,,,,,,604,Pandhare/ Paula Dil,Existed in R6,Pandhare,Open,21/05/2015,,Peri-Urban,Bagmati,Dhading,Salyantar,1,27.99591,84.82314,620.88515,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,More than 2 months,Not closing,,Yes,Yes,Public/Government,Tent,,Yes,25% or less,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Dhading,Lapa,1,Bagmati,Dhading,Lapa,6,42,133,5,6,11,35,4,61,3,8,7,13,25,36,33,68,4,8,72,0,0,0,10,2,0,10,0,5,133,0,Longer,01/08/15,Yes,None (Stay here),,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,More than 75%,25% or less,None,None,,None,25% or less,Cooking gas,,Mosquito nets,,CGIs,,Off-site (More than 20 minutes),Yes,Unprotected Well,,Unprotected Well,,,No treatment,,6-10 liters,None,,Not so good (not hygienic),6,"Yes, separate entrance/Hand Washing Station",2,2,0,0,0,Provided,IOM,On-site,Day time,No,No,No,No,0,,,,Garbage pit,,No,No,Yes,1 hour or less,Own cash,,,No,,,No,No,No,Diarrhea,,None,,None,,None,,0,0,0,0,0,0,0,0,1,No,No,No,,Yes,,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,None,,50,No,Lower,No,No,,,,No,,,No,No,,No,Agriculture,,Agriculture,,No,No,,,None,,None,,Yes,Unknown,The site located near of forest so women and child have fear of wild animal.,1,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Yes,Yes,,,None,25% or less,None,None,None,None,Yes,,Yes,,No,No proper or sufficient drainage system at place,Yes,,Unknown,,Yes,,No,,,Families & friends,,Mobile phone,,No,,Yes,Don't know,Shelter support,,Yes,"Problems are, drinking water, electricity, shelter. Since they got the land approval to stay here for 6 months they are seeking support of drinking water and electricity first. The distance of water point is more than around half an hour down from the sit",<1500,0%,80%,20%,0%,0,34,8,0
Nepal,7,,13/05/16,,Female,,Male,IDP,,,K1,,Female,IDP,,,FGD,,Male,IDP,,,FGD,,Female,IDP,,,FGD,658,Sebung,Newly Emerged,,Open,25/04/2015,,Rural,Bagmati,Sindhupalchok,Listi,6,27.543046,85.504995,1794,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,Yes,Private,Makeshift/tarpaulin shelter,,No,,,,,No,,,,,,No,Bagmati,Sindhupalchok,Listi,6,Bagmati,Sindhupalchok,,,42,194,6,13,29,42,11,101,0,6,11,24,25,54,46,88,11,22,93,5,5,0,12,2,0,3,0,3,0,10,11-30 minutes,25/04/15,No,Other place in the country,,Fear of landslide/aftershock,,More than 75%,No,None,None,None,None,25% or less,More than 75%,None,,25% or less,None,CGIs,,Kitchen sets,,Mosquito nets,,Off-site (Less than 20 minutes),Yes,Spring/river,,Spring/river,,,Filtered,,More than 15 liters,None,,Not so good (not hygienic),2,No,0,0,0,0,20,Provided,Mission East,On-site,Both times,No,No,No,No,0,,,,Garbage pit,,Yes,No,No,2-6 hours,Own cash,,,No,,,No,No,No,Cough,,Cold,,None,,None,,5,0,0,0,0,0,0,0,0,Yes,No,No,,No,Too far,,Off-site (More than 2 hours),,Government,,No,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,30,No,Lower,Yes,No,,,,No,,,No,No,,Yes,Store/small business,,Art/Craft,,Yes,No,Self organized,,None,,None,,Yes,No,,0,0,Yes,No,No,,Yes,No,Toilet,,No,Toilet,,No,Toilet,,No lighting,No,"No,  no vehicular access",Land-sliding,,None,25% or less,25% or less,25% or less,25% or less,25% or less,No,Overflow of drainage,No,Rains make water in open water storage/well polluted and muddy,No,Overflow of drainage,No,Landslide on the way,No,Market is not accessable,Yes,,No,,,Authorities,,Authorities,,Unknown,,Yes,Don't know,Shelter support,,Unknown,"Problem of drinking water
They are paying rent for the land where they are living.",1500 - 2500,0%,0%,25%,75%,0,0,10,32
Nepal,7,,13/05/16,,Female,,Male,IDP,,,K1,,Female,IDP,,,FGD,,Male,IDP,,,K2,,Female,IDP,,,FGD,659,Gumbadaanda,Newly Emerged,,Open,26/04/2015,,Rural,Bagmati,Sindhupalchok,Listi,4,27.5351,85.533,1575,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,Yes,Private,Makeshift/tarpaulin shelter,,No,,,,,No,,,,,,No,Bagmati,Sindhupalchok,Listi,4,Bagmati,Sindhupalchok,Listi,1,25,91,0,8,13,23,3,47,2,2,8,16,8,21,21,44,5,8,44,0,0,0,7,3,0,4,0,1,55,1,11-30 minutes,28/04/15,No,Place of origin,,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,None,None,More than 75%,None,,More than 75%,25% or less,CGIs,,Cooking gas,,Mosquito nets,,Off-site (More than 20 minutes),Yes,Spring/river,,Spring/river,,,No treatment,,More than 15 liters,None,,Not so good (not hygienic),11,No,0,0,0,0,0,Provided,NGO/iNGO,On-site,Both times,No,No,No,Yes,0,,,,Burning,,No,No,No,6-10 hours,Food distribution/donation,,,Yes,Collect personally,,Yes,No,Yes,Cough,,Cold,,Diarrhea,,None,,0,0,0,0,1,0,1,0,0,Yes,No,No,,No,Too far,,Off-site (More than 2 hours),,Government,,No,Yes,Yes,No,On-site (Less than 20 minutes),Government,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,40,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Agriculture,,No,No,,,None,,None,,Yes,Unknown,,0,0,Yes,No,No,,No,No,Toilet,,No,Toilet,,No,Toilet,,No lighting,No,"No,  no vehicular access",Land-sliding,,25% or less,25% or less,25% or less,25% or less,51% to 75%,25% or less,Yes,,No,Rains make water in open water storage/well polluted and muddy,No,Overflow of drainage,No,No road access,No,Market is not accessable,Yes,,No,,,Local leader,,Local leader,,Unknown,,Yes,Don't know,Recovery plans,,Unknown,They have to walk 1 hrs for fetching drinking water.,1500 - 2500,0%,0%,0%,100%,0,0,0,25
Nepal,7,,18/05/16,,Male,,Female,,,,,,,,,,,,,,,,,,,,,,,122,Lower Gamcha,Existed in R6,,Open,17/05/2015,,Urban,Bagmati,Kathmandu,Kirtipur Municipality,7,27.6714,85.26553,1372.53109,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Not closing,,Yes,Yes,Public/Government,Temporary shelter (CGIs),,No,,,,,Yes,International NGO,,IOM,,,Yes,Bagmati,Bhaktapur,Lower Gamcha,7,Bagmati,Bhaktapur,Lower Gamcha,7,30,250,2,4,18,90,7,121,3,5,6,10,12,30,100,190,8,15,129,0,0,0,8,0,4,1,0,1,30,0,Half hour to 1 hour,15/05/15,No,Place of origin,,House damaged/destroyed,,More than 75%,No,More than 75%,None,None,None,51% to 75%,25% or less,None,,51% to 75%,51% to 75%,Mosquito nets,,Mosquito repellents,,Water filters,,Off-site (Less than 20 minutes),Yes,Piped water supply,,Protected Well,,,Filtered,,More than 15 liters,None,,Good (Hygienic),30,"Yes, separate entrance/Hand Washing Station",15,15,0,0,0,Provided,Oxfam,On-site,Both times,Yes,No,Yes,Yes,0,,,,Burning,,No,"Yes, On-Site",Yes,1 hour or less,Own cash,,,Yes,Collect personally,,Yes,No,No,Cough,,Cold,,Skin infections,,Mosquito nets,,0,0,0,0,1,0,1,0,0,No,No,No,,Yes,,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,Yes,Off-site (Less than 20 minutes),,Off-site (Less than 20 minutes),,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Trade,,100,Yes,Lower,No,No,,,,No,,,No,No,,Yes,Store/small business,,Technical works,,Yes,No,Self organized,,None,,None,,Yes,Yes,Poples would be careful,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Unknown,Yes,,,25% or less,25% or less,25% or less,None,None,26% to 50%,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,SMC/Self-assistance,,Site management,,Mobile phone,,Yes,Local police,Yes,Don't know,Access to services,,Yes,"Water supply, no proper lights at the roadside",<1500,0%,0%,75%,25%,0,0,23,7
Nepal,7,,11/05/16,,Female,,Male,IDP,,,K1,,Female,IDP,,,FGD,,Male,IDP,,,K2,,Female,IDP,,,FGD,639,Galthung,Existed in R6,,Open,26/04/2015,,Peri-Urban,Bagmati,Sindhupalchok,Mankal,1,27.52995,85.32451,1968,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,Yes,Private,Temporary shelter (CGIs),,No,,,,,No,,,,,,No,Bagmati,Sindhupalchok,Mankal,1,Bagmati,Sindhupalchok,Mankal,7,30,162,1,9,16,39,5,70,3,4,11,20,32,48,40,79,6,11,92,3,3,0,10,2,0,1,0,5,120,0,Half hour to 1 hour,20/09/15,No,Other place in the country,,Fear of landslide/aftershock,,51% to 75%,No,More than 75%,None,None,None,More than 75%,None,None,,More than 75%,More than 75%,Kitchen sets,,Cooking gas,,Mosquito nets,,On-site (Less than 20 minutes),No,Spring/river,,Spring/river,,,No treatment,,More than 15 liters,None,,Not so good (not hygienic),10,No,0,0,0,0,0,Provided,Helvatas,On-site,Both times,Yes,No,No,Yes,0,,,,Burning,,No,"Yes, Off-site",Yes,1 hour or less,Own cash,,,Yes,Collect personally,,Yes,Yes,Yes,Cough,,Cold,,None,,Mosquito nets,,0,0,0,0,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,No,On-site (Less than 20 minutes),Government,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,50,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Store/small business,,Store/small business,,Yes,No,Self organized,,None,,None,,Yes,Yes,,0,0,Yes,No,No,,No,No,Washing areas,,No,Toilet,,No,Washing areas,,No lighting,No,Yes,,,More than 75%,51% to 75%,51% to 75%,51% to 75%,51% to 75%,51% to 75%,No,Overflow of drainage,No,Rains make water in open water storage/well polluted and muddy,Yes,,Yes,,Yes,,Yes,,No,,,Radio/Newspaper,,Radio/Newspaper,,Unknown,,Yes,Don't know,Recovery plans,,Yes,IDPS want agency to work in the camp and form committee,1500 - 2500,0%,0%,100%,0%,0,0,30,0
