country,round,Column1,survey_date,Column2,Column3,enum_sex,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,site_id,site_name,Column28,Column29,site_open,site_date_open,site_date_close,site_location,site_zone,site_district,site_municipality,Column30,site_latitude,site_longitude,Column31,Column32,site_class,site_type,Column33,Column34,site_date_close_exp,Column35,Column36,site_access,Column37,site_owner,site_shelter,Column38,smc_exist,smc_per_female,site_community,Column39,Column40,sma_exist,sma_type,Column41,sma_name,Column42,Column43,regist_activity,origin_zone,origin_district,origin_municipality,Column44,Column45,Column46,Column47,Column48,n_family,n_total,n_infants_male,n_child_male,n_youth_male,n_adult_male,n_elder_male,n_male,n_infants_female,n_infants,n_child_female,n_child,n_youth_female,n_youth,n_adult_female,n_adult,n_elder_female,n_elder,n_female,n_pregnant,n_pregnant_adult,n_pregnant_youth,n_lactating,n_pwd,n_child_sep,n_hoh_female,n_hoh_child,n_hoh_elder,n_min_ethnic,n_chronic_ill,site_dist_origin,site_idp_last,prev_displaced,return_area,Column49,return_prevent,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,per_sleep_site,Column65,Column66,Column67,Column68,prev_own,per_hh_outside,per_hh_indoors,pe_hh_tents,Column69,per_hh_makeshift,Column70,Column71,per_hh_electricity,per_hh_safecook,nfi_a,Column72,nfi_b,Column73,nfi_c,Column74,water_location,Column75,water_source_np,Column76,water_source_p,Column77,Column78,water_treated,Column79,water_cons,water_remark,Column80,latrine_cond,n_latrine,latrine_gender,n_latrine_male,n_latrine_female,Column81,n_latrine_disable,Column82,latrine_install,Column83,latrine_site,latrine_time,Column84,bathing_gender,latrine_light,latrine_lock,hyg_station,Column85,hyg_evidence,Column86,hyg_waste,Column87,hyg_open_def,food_access,food_market,Column88,food_source,Column89,Column90,food_fuel,Column91,Column92,Column93,food_sup_lac,food_sup_child,health_issue,Column94,health_issue_b,Column95,health_issue_c,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,health_psych,health_psych_rem,health_antenat,Column110,Column111,health_center_dist,Column112,health_provider,Column113,Column114,edu_access,edu_access_f,edu_access_i,edu_distance,Column115,Column116,Column117,per_sch_female,per_sch_male,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,job_main,job_main_other,n_hh_income,job_access,Column134,job_cattle_site,job_offer,job_offer_how,Column135,job_offer_to,job_abr,Column136,job_abr_in,job_abr_family,job_recruit,Column137,food_land,Column138,Column139,Column140,Column141,sec_provided,sec_reported,sec_provider,Column142,sec_issue,Column143,Column144,Column145,Column146,Column147,Column148,n_space_child,n_space_female,Column149,gbv_report,sec_mens_seg,Column150,sec_min_discriminate,safe_male,site_unsafe_male,Column151,safe_child,site_unsafe_child,Column152,safe_female,site_unsafe_female,Column153,sight_lighting,hyg_f_product,winter_move,Column154,Column155,Column156,winter_shelter,Column157,Column158,winter_a,Column159,winter_b,Column160,winter_c,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,info_src_female,Column173,info_src_male,Column174,info_complaint,Column175,Column176,Column177,info_main,Column178,info_free,Column179,Column180,Column181,Column182,Column183,Column184,Column185,Column186,Column187,Column188,Column189,Column190,Column191,Column192,Column193,Column194,Column195,Column196,Column197,Column198,Column199,Column200,Column201,Column202,Column203,Column204,Column205
Nepal,9,,30/11/16,,,Female,,Male,Member,,,,,Male,,,,,,Female,,,,,,Female,,,,,624,Bhedichaur,Existed in R7,,Open,27/04/2015,,Rural,Bagmati,Sindhupalchok,Nawalpur,9,27.813627,85.640363,1556.9,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Not closing,,Yes,No,Public/Government,Temporary Shelter (CGIs),,Yes,< 25%,Yes,,,No,,,,,,Yes,Bagmati,Sindhupalchok,simpal,2,Bagmati,Sindhupalchok,kunchowk,1,56,265,7,8,45,73,7,140,3,10,8,16,22,67,78,151,14,21,125,4,4,0,6,6,3,0,0,8,130,8,30 mins - 1 hour,25/06/16,Unknown,None (Stay here),,House damaged/destroyed   ,,No,,,No,No,No,No,No,No,No,No,,,,< 75%,No,Host community,,Unknown,> 75%,None,None,None,> 75%,None,None,,> 75%,< 25%,Blankets,,CGIs,,None,,Off-site (<20 minutes),Unknown,Piped water supply,,Piped water supply,,,No treatment,,5-10 liters,None,,Good (Hygienic),4,No,0,0,0,0,0,Provided,IOM,On-site,Both times,Yes,No,No,Yes,0,,,,Burning,,Yes,No,Yes,< 1 hour,Own Cash,,,Yes,Available for purchase from market,,Yes,Yes,Yes,None,,None,,None,,None,,0,1,0,1,3,0,3,,,Yes,Don't know,No,,Yes,,,Off-site (1-2 hours),,Government,,No,Yes,Yes,No,Off-site (>20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,0,Yes,Similar,Yes,No,,,,No,,,No,No,,Yes,Art/Craft,,Livestock,,No,No,,,None,,None,,No,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,No,Toilet,,No lighting,Yes,No,,School,,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Winter footwear,,In shelter where people sleep,Yes,Improve animal shelter,,Yes,,Yes,,Yes,SMA,,Local leader,,Radio / News,,No,,Yes,Less than 2 weeks,Shelter,,Yes,#NAME?,1500 - 2500,,0%,0%,100%,0%,0,0,56,0,56,14,3,1,5,3,0,0,0,0,0,12,624,Bhedichaur,56,265
Nepal,9,,05/12/16,,,Female,,Male,,,,,,Female,,,,,,Male,,,,,,Female,,,,,625,Korthali naya basti,,,Open,28/04/2015,,Rural,Bagmati,Sindhupalchok,Tatopaani,9,27.932864,85.948535,2068.4,,Spontaneous,"Collective Centre  (schools, offices, religious, hospital, other)",,No,Don't know,Not closing,,"No,  no vehicular access",No,Public/Government,Makeshift/tarpaulin shelter,,Yes,< 25%,Yes,,,No,,,,,,Yes,Bagmati,Sindhupalchok,Tatopani,3,Bagmati,Sindhupalchok,Tatopani,9,53,205,0,5,16,72,3,96,0,0,11,16,34,50,61,133,3,6,109,0,0,0,5,7,0,2,0,4,163,2,30 mins - 1 hour,25/08/16,No,None (Stay here),,Lack of access,,No,,,No,No,No,No,No,No,No,No,,,,> 75%,No,Government ownership,,No,< 50%,None,None,None,< 25%,> 75%,None,,< 50%,< 50%,Cooking Gas,,None,,None,,Off-site (>20 minutes),Yes,Surface Water,,Piped water supply,,,Boiled,,>15 liters,Suspended solids,,Good (Hygienic),35,No,0,0,0,0,0,Provided,Oxfam,On-site,Both times,Yes,No,No,Yes,4,Yes,Yes,Yes,Garbage pit,,No,"Yes, offsite",No,< 1 hour,Own Cash,,,No,,,Yes,Yes,Yes,None,,None,,None,,Mosquito net,,0,2,0,2,4,0,4,,,Yes,No,No,,Yes,,,Off-site (1-2 hours),,Government,,No,Yes,Yes,No,Off-site (>20 minutes),,,,< 75%,< 75%,None,,,None,,,None,,,None,,,Yes,Yes,Employed,,Agriculture/Livestock,,0,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Art/Craft,,Store/small business,,No,No,,,None,,None,,Unknown,Yes,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Yes,No,,School,,No,Does not protect from cold,,Nothing,,Nothing,,Nothing,,In shelter where people sleep,Yes,Improve animal shelter,,Yes,,Yes,,No,,,Radio / News,,Local leader,,No,,Yes,Already done,Shelter,,Yes,,1500 - 2500,,20%,0%,80%,0%,11,0,42,0,27,27,3,1,1,3,0,0,0,0,0,8,625,Korthali naya basti,53,205
Nepal,9,,01/12/16,,,Male,,Female,,,,,,,,,,,,,,,,,,,,,,,629,Makwa tole,Existed in R7,,Open,12/05/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,3,27.670551,85.435632,1310.7,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Unknown,,Yes,Yes,Public/Government,Temporary Shelter (CGIs),,Yes,< 50%,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Bhaktapur,Makwatole,3,,,,,25,81,0,3,3,19,10,35,0,0,3,6,14,17,23,42,6,16,46,0,0,0,1,2,0,3,0,2,1,0,<30 mins,25/04/15,No,Place of origin,,House damaged/destroyed   ,,Yes,15,Yes,Yes,No,Yes,No,No,No,No,No,,Resume livelihood at the place of origin/habitual residence,,> 75%,No,Other,No,No,> 75%,None,None,None,None,> 75%,None,,> 75%,> 75%,Blankets,,CGIs,,Tools,,Off-site (<20 minutes),No,Hand pumps,,Hand pumps,,,No treatment,,5-10 liters,None,,Not so good (not hygienic),6,"Yes, separate entrance/HWS",0,0,0,0,0,Built by displaced communities,,On-site,Both times,No,No,No,Yes,0,,,,Garbage pit,,Yes,"Yes, offsite",Yes,< 1 hour,Own Cash,,,No,,,No,No,No,None,,None,,None,,Mosquito net,,0,0,0,0,0,0,0,,,No,No,No,,Unknown,,,Off-site (<30 minutes),,Government,,Yes,Yes,Yes,Unknown,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,60,Yes,Lower,No,No,,,,No,,,No,No,,No,Weaving/knitting,,Livestock,,Yes,No,Self organized,,None,,None,,No,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,No,,Other,No,No,Does not protect from cold,,Foam mat (floor),,Winter Clothes,,Winter footwear,,In shelter where people sleep,No,,,Unknown,,Yes,,Yes,Armed Forces,,Radio / News,,Local leader,,No,,Yes,Don't know,Access to services ,,No,Water facilities,<1500,,0%,0%,100%,0%,0,0,25,0,25,25,1,1,1,0,0,0,0,0,0,3,629,Makwa tole,25,81
Nepal,9,,01/12/16,,,Male,,Female,,,,,,,,,,,,,,,,,,,,,,,630,Golmadi,Existed in R7,,Open,25/04/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,,27.66998,85.43233,1311.8,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Unknown,,Yes,No,Public/Government,Temporary Shelter (CGIs),,Yes,None,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Bhaktapur,,7,,,,,20,77,0,3,7,18,6,34,2,2,5,8,9,16,17,35,11,17,43,4,4,0,5,0,0,4,0,2,1,1,<10 mins,25/04/15,No,Place of origin,,House damaged/destroyed   ,,No,,,No,No,No,No,No,No,No,No,,,,> 75%,No,Other,No,No,> 75%,None,None,None,None,> 75%,None,,> 75%,> 75%,Blankets,,Tarpaulin,,CGIs,,Off-site (>20 minutes),Yes,Hand pumps,,Hand pumps,,,No treatment,,5-10 liters,None,,Not so good (not hygienic),6,No,0,0,0,0,2,Built by displaced communities,,On-site,Both times,No,No,No,No,0,,,,Garbage pit,,Yes,"Yes, offsite",Yes,< 1 hour,Own Cash,,,Yes,Available for purchase from market,,No,No,No,Diarrhea,,None,,None,,Mosquito net,,0,0,0,0,0,0,0,,,No,No,No,,Yes,,,Off-site (<30 minutes),,Government,,Yes,Yes,Yes,No,Off-site (>20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,No,No,,,,No,,,No,No,,Yes,Agriculture,,Agriculture,,Yes,No,Police,,Alcohol/drug-related disturbance,,None,,Yes,No,No,0,0,Yes,No,No,,No,No,Toilet,,No,Toilet,,No,Toilet,,"Yes, there is lighting but it is NOT adequate",No,No,,Other,No,No,Does not protect from cold,,Foam mat (floor),,Winter Clothes,,Winter footwear,,In shelter where people sleep,No,,,Unknown,,Yes,,Yes,Government,,Radio / News,,Families & friends,,No,,Yes,Don't know,Other relief assistance,,No,"Leakage in roof
Job opportunity",<1500,,0%,0%,80%,20%,0,0,16,4,20,20,1,1,1,0,0,0,0,0,0,3,630,Golmadi,20,77
Nepal,9,,04/12/16,,,Male,,Male,,,,,,,,,,,,,,,,,,,,,,,631,Katangal,Existed in R7,,Open,12/05/2015,,Peri-Urban,Bagmati,Lalitpur,Karyabinayak Municipality,9,27.63709,85.29614,1301,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Unknown,,Yes,No,Private,Temporary Shelter (CGIs),,Yes,< 50%,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Lalitpur,Katangal,9,,,,,30,102,0,2,14,25,10,51,0,0,3,5,9,23,25,50,14,24,51,0,0,0,3,1,0,0,0,2,1,0,<10 mins,25/04/15,No,Place of origin,,House damaged/destroyed   ,,No,,,No,No,No,No,No,No,No,No,,,,> 75%,No,Other,No,No,> 75%,None,None,None,> 75%,None,None,,> 75%,None,Blankets,,None,,None,,Off-site (<20 minutes),No,Other,From previous home,Other,From previous home,,No treatment,,5-10 liters,None,,Not so good (not hygienic),20,No,0,0,0,0,0,Built by displaced communities,,On-site,Both times,No,No,No,No,0,,,,Garbage pit,,No,No,Yes,< 1 hour,Own Cash,,,Yes,Collect personally,,No,No,No,Cough,,Cold,,None,,Mosquito net,,0,0,0,0,0,0,0,,,No,No,No,,Yes,,,Off-site (>2 hours),,Government,,Yes,Yes,Yes,No,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,40,No,Similar,Yes,No,,,,No,,,No,No,,Yes,Agriculture,,Agriculture,,No,No,,,None,,None,,No,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,No,,Other,No,No,Does not protect from cold,,Blanket,,Foam mat (floor),,Nothing,,In shelter where people sleep,No,,,No,No food support,Yes,,Yes,Government,,Families & friends,,Families & friends,,No,,No,,Recovery plans,,Yes,Water problem,<1500,,0%,0%,100%,0%,0,0,30,0,30,0,1,1,1,0,0,0,0,0,0,3,631,Katangal,30,102
Nepal,9,,04/12/16,,,Male,,Male,,,,,,,,,,,,,,,,,,,,,,,632,Bakha-2,Existed in R7,,Open,25/04/2015,,Peri-Urban,Bagmati,Lalitpur,Karyabinayak Municipality,9,27.6352,85.29568,1300,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Unknown,,Yes,No,Private,Temporary Shelter (CGIs),,Yes,< 50%,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Lalitpur,Bakha,6,Bagmati,,,,20,100,2,6,4,32,8,52,2,4,6,12,8,12,30,62,2,10,48,2,2,0,5,2,0,5,0,0,2,0,<10 mins,25/04/15,No,Place of origin,,House damaged/destroyed   ,,Yes,10,Yes,No,Yes,No,No,No,No,No,No,,Resume livelihood at the place of origin/habitual residence,,< 75%,No,Other,No,No,> 75%,None,None,None,None,> 75%,None,,> 75%,< 75%,Blankets,,CGIs,,Tools,,Off-site (<20 minutes),Yes,Piped water supply,,Piped water supply,,,No treatment,,5-10 liters,None,,Not so good (not hygienic),2,No,0,0,0,0,0,Built by displaced communities,,On-site,Both times,Yes,No,Yes,Yes,0,,,,Burning,,No,No,Yes,< 1 hour,Own Cash,,,No,,,No,No,No,Cough,,Cold,,None,,Mosquito net,,0,0,0,0,0,0,0,,,No,No,No,,Yes,,,Off-site (<30 minutes),,Local Clinic/med practitioners,,Yes,Yes,Yes,No,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,70,No,Lower,No,No,,,,No,,,No,No,,Yes,Agriculture,,Art/Craft,,No,No,,,None,,None,,No,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,Other,No,No,Does not protect from cold,,Foam mat (floor),,Blanket,,CGIs,,In shelter where people sleep,No,,,No,No food support,Yes,,Yes,Other NGO/iNGO,,Families & friends,,Local leader,,No,,No,,Recovery plans,,Yes,Drinking water problems...,<1500,,0%,0%,100%,0%,0,0,20,0,20,15,1,1,5,0,0,0,0,0,0,7,632,Bakha-2,20,100
Nepal,9,,05/12/16,,,Male,,Male,,,,,,Male,,,,,,,,,,,,,,,,,633,Bakha,Existed in R7,,Open,25/04/2015,,Peri-Urban,Bagmati,Lalitpur,Karyabinayak Municipality,8,27.63586,85.29533,1300,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Unknown,,Yes,No,Public/Government,Temporary Shelter (CGIs),,Yes,< 50%,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Lalitpur,Bakha,8,,,,,24,90,0,4,6,32,4,46,2,2,4,8,10,16,26,58,2,6,44,0,0,0,4,1,0,0,0,3,1,0,<10 mins,25/04/15,No,Place of Habitual residence,,"Lack of safety (Looting, no security)",,No,,,No,No,No,No,No,No,No,No,,,,> 75%,No,Other,No,No,> 75%,None,None,None,> 75%,None,None,,> 75%,None,Blankets,,Tools,,None,,Off-site (<20 minutes),No,Other,Previous home,Other,Previous home,,No treatment,,5-10 liters,None,,Not so good (not hygienic),2,No,0,0,0,0,0,Built by displaced communities,,On-site,Both times,No,No,No,No,0,,,,Garbage pit,,No,No,Yes,< 1 hour,Own Cash,,,Yes,Collect personally,,Yes,No,No,Cough,,None,,None,,Mosquito net,,1,0,0,0,0,0,0,,,No,No,No,,Yes,,,Off-site (<30 minutes),,Government,,Yes,Yes,Yes,No,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,30,No,Lower,No,No,,,,No,,,No,No,,Yes,Agriculture,,Agriculture,,No,No,,,None,,None,,No,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,No,,Other,No,No,Does not protect from cold,,Blanket,,Foam mat (floor),,Nothing,,In shelter where people sleep,No,,,Yes,,Yes,,No,,,Families & friends,,Families & friends,,No,,No,,Recovery plans,,Yes,"Drknking water problem..
Toilets almost unusable..",<1500,,0%,0%,20%,80%,0,0,5,19,24,0,1,5,5,0,0,0,0,0,0,11,633,Bakha,24,90
Nepal,9,,02/12/16,,,Male,,Female,FCHV,,,All,,Male,IDP,,,All,,,,,,,,,,,,,637,Keraujabesi,Existed in R7,,Open,26/04/2015,,Rural,Gandaki,Gorkha,Kerauja,3,28.241331,84.883746,1116,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Not closing,,"No,  no vehicular access",No,Private,Temporary Shelter (CGIs),,No,,,,,No,,,,,,Yes,Gandaki,Gorkha,Kerauja,3,,,,,48,209,2,14,24,53,17,110,0,2,14,28,24,48,47,100,14,31,99,1,0,1,11,2,0,3,0,2,209,0,30 mins - 1 hour,30/04/15,Yes,None (Stay here),,Fear of landslide/aftershock,,Unknown,,,No,No,No,No,No,No,No,No,,,,> 75%,No,Other,No,Unknown,> 75%,None,< 25%,None,> 75%,None,None,,None,> 75%,None,,None,,None,,On-site (<20 minutes),No,Piped water supply,,Piped water supply,,,Filtered,,10-15 liters,None,,Not so good (not hygienic),15,No,0,0,0,0,0,Provided,Oxfam,On-site,Day time,Unknown,No,No,Yes,2,No,No,No,Burning,,No,No,No,1-2 hours,Own Cash,,,Yes,Collect personally,,No,No,No,None,,None,,None,,None,,0,2,0,2,0,0,0,,,Yes,Yes,Yes,ISRAAID (Manko chautri) PSS drama,Yes,,,Off-site (>2 hours),,Government,,Yes,Yes,Yes,No,On-site (<20 minutes),Government,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,0,No,Lower,Yes,No,,,,Unknown,,,No,No,,Yes,Agriculture,,Agriculture,,Yes,No,Self organized,,None,,None,,Yes,Unknown,"1 female under 18 is pregnant. GBV case heard, The camp has two cluster, Uchet cluster do not have proper drinking water system. Women are collecting water from nearby spring, they fear travelling at night. Pathways needs repair as children share problem ",0,0,Yes,Unknown,No,,No,Yes,,,Yes,,,No,Water point,,No lighting,Unknown,No,,Other,No,No,Does not protect from cold,,Foam mat (floor),,Mattress/Bed,,Other,Items that make shelter warm,In shelter where people sleep,No,,,Yes,,Yes,,No,,,Families & friends,,Families & friends,,Yes,Local authorities,Yes,Already done,Recovery plans,,Yes,"Two cluster one settkement, situatiin in Uchet cluster is worrisome especially in WASH, some hhs have returned to place if origin to stay inside temporary solid walls. All HHs name in beneficiary list received cash grant of 50k. Reconstructiin have no4 st",<1500,,0%,0%,80%,20%,0,0,38,10,0,48,1,1,1,0,0,0,0,0,0,3,637,Keraujabesi,48,209
Nepal,9,,30/11/16,,,Male,,Male,,,,,,Male,,,,,,,,,,,,,,,,,646,Tripura Sundari,Existed in R7,,Open,25/04/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,8,27.672239,85.430644,1333,,Spontaneous,"Open ground (park, playground, sports ground, other) ",,No,Don't know,Not closing,,Yes,No,Public/Government,Temporary Shelter (CGIs),,Yes,None,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Bhaktapur,Tripura sundai btp..,8,Bagmati,Bhaktapur,Bhaktapur,10,25,72,0,8,2,13,10,33,6,6,4,12,10,12,17,30,2,12,39,4,4,0,10,6,0,4,0,3,2,0,<10 mins,25/04/15,No,Place of origin,,House damaged/destroyed   ,,Yes,30,No,Yes,No,Yes,No,No,No,No,No,,Resume livelihood at the place of origin/habitual residence,,> 75%,No,Other,No,No,> 75%,None,None,None,None,> 75%,None,,> 75%,> 75%,Blankets,,None,,None,,On-site (<20 minutes),Yes,Hand pumps,,Hand pumps,,,No treatment,,5-10 liters,None,,Not so good (not hygienic),8,No,0,0,0,0,0,Built by displaced communities,,On-site,Both times,No,No,No,No,0,,,,Garbage pit,,Yes,No,No,< 1 hour,Own Cash,,,No,,,No,No,No,None,,None,,None,,Mosquito net,,0,0,0,0,0,0,0,,,No,No,No,,Yes,,,Off-site (<30 minutes),,Government,,Yes,Yes,Yes,No,On-site (<20 minutes),Government,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,Yes,No,,,,No,,,Yes,No,,Yes,Agriculture,,Agriculture,,Yes,Yes,Police,,Theft,,None,,Yes,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,Other,No,No,Does not protect from cold,,Tools,,Winter Clothes,,Mattress/Bed,,In shelter where people sleep,No,,,Yes,,Yes,,Yes,Armed Forces,,Families & friends,,Radio / News,,Yes,Lacal leader,No,,Access to services ,,No,"Toilet bathroom need to be maintain.. 
Tent
Blanket
Bust bin
Solar
Battery",<1500,,0%,0%,80%,20%,0,0,20,5,25,25,1,1,1,0,0,0,0,0,0,3,646,Tripura Sundari,25,72
Nepal,9,,30/11/16,,,Male,,Male,,,,,,Male,,,,,,,,,,,,,,,,,647,Khacha(Suryodaya School),Existed in R7,,Open,25/04/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,7,27.670823,85.434263,1316,4,Spontaneous,"Collective Centre  (schools, offices, religious, hospital, other)",,No,Don't know,Not closing,,Yes,Yes,Private,Temporary Shelter (CGIs),,Yes,< 50%,Yes,,,Yes,International NGO,,IOM,,,No,Bagmati,Bhaktapur,Khacha,6,,,,,59,135,0,3,7,42,10,62,0,0,14,17,17,24,42,84,0,10,73,4,4,0,6,2,0,11,0,5,3,0,<30 mins,25/04/15,No,Place of origin,,House damaged/destroyed   ,,Yes,40,No,Yes,No,Yes,No,No,No,No,No,,Lack of access to livelihood at the site,,> 75%,No,Other,No,No,> 75%,None,None,None,None,> 75%,None,,> 75%,> 75%,Blankets,,Tools,,Cooking Gas,,On-site (<20 minutes),Yes,Hand pumps,,Hand pumps,,,No treatment,,5-10 liters,None,,Good (Hygienic),5,No,0,0,0,0,0,Built by displaced communities,,On-site,Both times,Yes,No,No,Yes,0,,,,Garbage pit,,No,No,Yes,< 1 hour,Own Cash,,,Yes,Available for purchase from market,,No,No,No,None,,None,,None,,Mosquito net,,0,0,0,0,0,0,0,,,No,No,No,,Yes,,,Off-site (<30 minutes),,Government,,Yes,Yes,Yes,No,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Livestock,,Livestock,,Yes,No,Self organized,,None,,None,,No,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,No,,Other,Nothing,Yes,,,CGIs,,Tools,,Nothing,,In shelter where people sleep,No,,,No,No food support,Yes,,Yes,None,,Families & friends,,Families & friends,,No,,No,,Access to services ,,No,"Needs kitchen sets
= construction materials..
=water tank",<1500,,0%,0%,100%,0%,0,0,59,0,59,59,3,1,3,0,0,0,0,0,0,7,647,Khacha(Suryodaya School),59,135
Nepal,9,,30/11/16,,,Male,,Female,,,,,,Male,,,,,,,,,,,,,,,,,648,Inachok (Jhartila),Existed in R7,,Open,25/04/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,6,27.671998,85.433969,1326,,Spontaneous,Other,Private,No,More than 2 months,Private lease is ending,,Yes,No,Private,Temporary Shelter (CGIs),,No,,,,,Yes,International NGO,,IOM,,,No,Bagmati,Bhaktapur,Bhaktapur,6,,,,,44,149,0,4,15,48,7,74,0,0,4,8,15,30,52,100,4,11,75,2,2,0,5,2,0,5,0,2,2,0,<10 mins,25/04/15,No,Place of origin,,House damaged/destroyed   ,,Yes,50,Yes,Yes,No,No,No,No,No,No,No,,Lack of access to livelihood at the site,,> 75%,No,Other,No,No,> 75%,None,None,None,None,> 75%,None,,> 75%,> 75%,Kitchen sets,,Other,Money...,None,,Off-site (<20 minutes),Yes,Spring/river,,Hand pumps,,,No treatment,,10-15 liters,None,,Not so good (not hygienic),4,No,0,0,0,0,0,Built by displaced communities,,On-site,Both times,Yes,Yes,No,Yes,0,,,,Garbage pit,,Yes,No,Yes,< 1 hour,Own Cash,,,Yes,Available for purchase from market,,No,No,No,None,,None,,None,,Mosquito net,,0,0,0,0,0,4,4,,,No,No,No,,Yes,,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,No,Off-site (<20 minutes),,,,> 75%,> 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,Yes,No,,,,No,,,Yes,No,,Yes,Agriculture,,Agriculture,,Yes,Yes,Police,,None,,None,,Yes,No,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,Other,Nothing,No,Does not protect from cold,,CGIs,,Blanket,,Winter Clothes,,In shelter where people sleep,No,,,No,No food support,Yes,,Yes,Government,,Families & friends,,Radio / News,,No,,Yes,Don't know,Work opportunities,,Yes,"Water requirement..
Materiels for construction..",<1500,,0%,20%,60%,20%,0,9,26,9,44,44,1,3,3,3,0,0,0,0,0,10,648,Inachok (Jhartila),44,149
