country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,site_date_open,,site_date_close,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,
Nigeria,13,11/22/2016,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,BO_S068,FARIA GIDAN BLOCK CAMP,INFORMAL,13.18157,11.86738,Spontaneous,Camp,,12/20/2015,Unknown,,Yes,,Private Building,Tents,No,N/A,,,No,,,,No,No,Yes,Yes,Yes,No,Yes,No,Yes,BORNO,MAFA,LIMANTI,BORNO,MARTE,KIRENOWA,585,3520,100,130,230,332,413,745,435,551,986,470,980,1450,53,56,109,90,250,15,2,109,1,2,5,30,3,0,,,No,BORNO,MAFA,LIMANTI,Place of origin,Lack of safety,None,<75%,<50%,None,None,<25%,<25%,<50%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),82,Yes,Yes,Yes,Garbage pit,10,Yes,Yes,Yes,Yes,No,No,"Yes, off site",Yes,Irregular,Cash,Yes,Yes,Yes,No,No,No,Malnutrition,Malaria,Diarrhea,Yes,Yes,On-site (<3 km),NGO,Yes,Off-site,<1 km,<25%,Daily labourer,300,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Distribution,No,3980
Nigeria,13,11/15/2016,BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,BO_S069,GOMBOLE SITE,INFORMAL,13.165182,11.803538,Spontaneous,Collective Settlement/Centre,,12/6/2015,Unknown,,Yes,,Private Building,Host family house,Yes,Yes,,,No,,,,No,No,No,No,No,No,Yes,No,No,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,BORNO,KUKAWA,KUKAWA,23,61,1,2,3,7,9,16,3,6,9,7,23,30,3,0,3,1,5,0,0,3,0,0,0,13,0,0,12/6/2015,09/16/2015,Yes,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,House damaged/destroyed,None,None,None,>75%,None,None,>75%,None,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,Yes,Off-site,<1 km,<25%,Petty trade,7,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Situation in areas of origin,No,3995
Nigeria,13,11/17/2016,BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,BO_S071,CHALLUNURI,INFORMAL,13.26588,11.74435,Spontaneous,Collective Settlement/Centre,,01/22/2015,Unknown,,Yes,,Public/Government,Self-made tents,No,N/A,,,No,,,,No,No,No,No,Yes,No,No,No,No,BORNO,JERE,ALAU,BORNO,KONDUGA,KAWURI,72,327,12,17,29,24,43,67,47,60,107,28,51,79,28,17,45,20,45,0,0,45,0,0,0,8,12,0,                                 01/22/2015,10/9/2016,Yes,BORNO,KONDUGA,DALORI / WANORI,Place of origin,Lack of safety,<25%,None,>75%,None,None,<25%,<50%,<25%,Blankets/Mats,Kitchen sets,Hygiene kits,Off-site (>10 mn),>50 %,Yes,Ponds/canals,Piped water supply,10 - 15 ltr,No,None,Yes,Non usable,0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Cough,Malaria,Malnutrition,No,Yes,Off-site (<3 km),NGO,No,Off-site,<5 km,None,Farming,37,Yes,Yes,Yes,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Situation in areas of origin,Yes,3931
Nigeria,13,11/22/2016,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,BO_S072,KORSO BASHIR CAMP,INFORMAL,13.16442,11.86967,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Self-made tents,No,N/A,,,No,,,,No,No,No,No,Yes,No,No,No,Yes,BORNO,MARTE,MARTE,BORNO,JERE,OLD MAIDUGURI,42,230,5,8,13,20,27,47,43,48,91,30,46,76,1,2,3,10,17,1,1,3,0,0,3,4,1,0,,,No,BORNO,MARTE,MARTE,Place of origin,Lack of safety,None,<25%,<75%,<25%,None,None,<25%,<75%,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,<5 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<5 km,<25%,Petty trade,15,Yes,No,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Safety and Security,Yes,3971
Nigeria,13,11/16/2016,BO,BORNO,BO11,GWOZA,BO1106,GWOZA TOWN GADAMAYO,BO_S073,20 HOUSING UNIT ,INFORMAL,13.69006,11.06996,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Public/Government,Tents,Yes,Yes,,,Yes,Government,N/A,N/A,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,BORNO,GWOZA,HAMBAGDA/ LIMAN KARA/ NEW SETTLE,BORNO,GWOZA,BITA / IZGE,184,741,30,46,76,72,100,172,38,69,107,132,139,271,37,78,115,50,124,2,1,115,0,4,2,5,8,0,,,Yes,BORNO,GWOZA,HAMBAGDA/ LIMAN KARA/ NEW SETTLE,Place of origin,Accessibility,<25%,<75%,<25%,None,None,<50%,None,>75%,Kitchen sets,Soap,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,<5 ltr,Yes,None,No,Not so good (Not hygienic),0,Yes,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Once a month,Distribution,No,No,No,No,Yes,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),NGO,No,None,Unknown,None,Farming,92,No,No,Yes,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Site Management,Other relief assistance,Yes,3974
Nigeria,13,11/14/2016,BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,BO_S075,GAYA KOFA,INFORMAL,13.2362,11.7348,Spontaneous,Collective Settlement/Centre,,12/21/2015,Unknown,,Yes,,Public/Government,Self-made tents,No,N/A,,,No,,,,Yes,No,No,Yes,No,No,No,No,No,BORNO,KONDUGA,KONDUGA,BORNO,BAMA,KASUGULA,123,613,27,33,60,66,72,138,69,97,166,94,102,196,29,24,53,45,100,7,3,53,7,0,0,18,9,0,                                 12/21/2015,4/10/2016,Yes,BORNO,KONDUGA,,Place of origin,Lack of safety,<25%,None,>75%,None,None,<50%,<25%,<50%,Blankets/Mats,Kitchen sets,Plastic sheeting,Off-site (>10 mn),>50 %,Yes,Ponds/canals,Piped water supply,10 - 15 ltr,Yes,None,No,No answer,0,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cash,No,No,No,No,No,No,Skin disease,Cough,Malaria,Yes,Yes,Off-site (<3 km),NGO,No,None,Unknown,None,Collecting firewood,90,Yes,Yes,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Access to services,Yes,3932
Nigeria,13,11/23/2016,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,BO_S076,SHUWARI CAMP,INFORMAL,13.16669,11.86757,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Self-made tents,No,N/A,,,No,,,,No,No,No,No,No,No,No,No,No,BORNO,JERE,,BORNO,MARTE,,27,111,5,3,8,12,11,23,18,22,40,17,20,37,1,2,3,9,16,1,0,3,0,0,1,2,1,0,,,No,BORNO,NGALA,,Place of origin,Lack of safety,None,None,>75%,<25%,None,None,<25%,<75%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Non usable,0,No,No,No,No waste disposal system,0,No,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,None,No,No,No,No,No,No,Malaria,Cough,Diarrhea,No,No,None,None,Yes,Off-site,<2 km,<25%,None,0,No,No,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Safety and Security,Yes,3979
Nigeria,13,11/18/2016,BO,BORNO,BO16,KONDUGA,BO1607,KONDUGA,BO_S077,KALARI ABULE,INFORMAL,13.28427,11.73392,Spontaneous,Collective Settlement/Centre,,10/19/2014,Unknown,,Yes,,Public/Government,Self-made tents,Yes,Yes,,,No,,,7092628781,No,No,No,No,No,No,Yes,No,No,BORNO,KONDUGA,,BORNO,BAMA,KUMSHE /NDUGUNO,667,3805,49,54,103,499,564,1063,650,734,1384,526,582,1108,69,78,147,95,250,3,0,147,0,20,0,68,25,0,9/10/2014,10/10/2016,Yes,BORNO,KONDUGA,,Place of origin,Lack of safety,<25%,None,>75%,None,None,<25%,<50%,<25%,Blankets/Mats,Kitchen sets,Mosquito nets,Off-site (>10 mn),>50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Non usable,0,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Cough,Fever,Malaria,No,Yes,Off-site (<3 km),Government,No,None,Unknown,None,Collecting firewood,158,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Situation in areas of origin,No,3895
Nigeria,13,11/17/2016,BO,BORNO,BO16,KONDUGA,BO1607,KONDUGA,BO_S078,MASHUMAN KULUYE,INFORMAL,13.38301,11.6705,Spontaneous,Collective Settlement/Centre,,5/7/2015,Unknown,,Yes,,Public/Government,Self-made tents,No,N/A,,,No,,,,No,No,Yes,No,No,No,Yes,No,No,BORNO,BAMA,KUMSHE /NDUGUNO,BORNO,BAMA,,621,3730,47,65,112,419,514,933,594,789,1383,525,617,1142,72,88,160,47,175,0,0,160,0,23,0,21,15,0,5/7/2016,,Yes,BORNO,BAMA,KUMSHE /NDUGUNO,Place of origin,Accessibility,<25%,None,>75%,None,None,<25%,<50%,<25%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,None,No,No,No,No,No,No,Malaria,Malnutrition,Cough,No,No,None,None,No,None,Unknown,None,Pastoralism,0,No,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Situation in areas of origin,No,3900
Nigeria,13,11/16/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S079,SAFE HOME,INFORMAL,13.14646,11.92188,Spontaneous,Collective Settlement/Centre,,5/5/2016,Unknown,,Yes,,Private Building,Individual house,No,N/A,,,Yes,Government,SEMA,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,KUMSHE /NDUGUNO,BORNO,DIKWA,DIKWA,34,64,2,4,6,9,3,12,1,18,19,2,25,27,0,0,0,1,8,0,0,0,0,0,0,4,0,0,5/5/2016,,Yes,BORNO,BAMA,KUMSHE /NDUGUNO,Place of origin,Lack of safety,None,None,None,>75%,>75%,<75%,None,>75%,Blankets/Mats,Hygiene kits,Mosquito nets,On-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Good (Hygienic),8,No,No,No,Garbage pit,3,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Everyday,Distribution,Yes,No,Yes,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,None,0,No,No,No,Yes,No,Police,None,None,None,None,None,0,1,No,Unknown,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Authorities,Safety and Security,No,3947
Nigeria,13,11/16/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S083,NURSING VILLAGE,FORMAL,13.11716,11.83123,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Public/Government,Government building,Yes,Yes,,,Yes,Government,SEMA,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,BAMA,KASUGULA,,,,540,2148,31,93,124,161,449,610,203,598,801,2,560,562,19,32,51,4,141,3,0,51,0,0,0,548,0,0,3/6/2016,,No,BORNO,BAMA,KASUGULA,Place of origin,Accessibility,None,None,None,>75%,None,<75%,<75%,<50%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),<50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),46,Yes,Yes,Yes,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Everyday,Distribution,Yes,Yes,Yes,No,No,No,Fever,Cough,Malaria,Yes,Yes,On-site (<3 km),INGO,No,None,Unknown,None,Petty trade,107,Yes,No,No,Yes,No,Military,None,None,None,None,None,1,1,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Site Management,Situation in areas of origin,No,3975
Nigeria,13,11/16/16,BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,BO_S084,BULLET QUARTERS,INFORMAL,13.11015,11.85591,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Public/Government,Bunk houses,Yes,Yes,,,No,,,,Yes,Yes,No,No,No,No,Yes,No,No,BORNO,KUKAWA,BAGA,BORNO,GUBIO,GUBIO TOWN  I,29,144,2,3,5,12,14,26,22,27,49,31,29,60,4,0,4,2,5,0,0,4,0,0,0,0,0,0,,,No,BORNO,KUKAWA,BAGA,Place of origin,Lack of safety,None,None,<25%,>75%,<50%,<50%,<25%,>75%,Blankets/Mats,Kitchen sets,Soap,On-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),16,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Everyday,Cash,No,No,No,No,No,No,Malaria,RTI,Fever,Yes,Yes,Off-site (<3 km),NGO,Yes,Off-site,<5 km,<50%,Daily labourer,28,No,Yes,No,Yes,Yes,Self organized,Friction anmong site residents,None,None,Child physical & emotional abuse,None,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio/news,Safety and Security,No,3988
Nigeria,13,11/19/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,BO_S086,GREMA MOHAMMED COMPANY,INFORMAL,13.14298,11.84887,Spontaneous,Collective Settlement/Centre,,01/20/2014,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,No,,,,No,No,Yes,No,No,No,No,No,No,BORNO,MARTE,,,,,43,216,4,6,10,12,19,31,32,44,76,43,53,96,1,2,3,3,8,17,0,3,0,0,5,0,0,0,01/20/2014,,Yes,BORNO,MARTE,,Place of origin,Lack of safety,None,None,>75%,<25%,None,<50%,<25%,>75%,Blankets/Mats,Soap,Hygiene kits,On-site (<10 mn),100%,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Good (Hygienic),5,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Unknown,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,<10 km,<25%,Daily labourer,0,No,No,No,No,No,None,None,Domestic violence,Unknown,None,None,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Other relief assistance,No,3976
Nigeria,13,11/23/2016,BO,BORNO,BO07,DAMBOA,BO0705,DAMBOA,BO_S089,GENERAL HOSPITAL DAMBOA ,INFORMAL,12.76259,11.16594,Spontaneous,Collective Settlement/Centre,,8/2/2016,Unknown,,Yes,,Public/Government,Health facility,Yes,Yes,,,Yes,Armed Forces,N/A,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,BORNO,DAMBOA,DAMBOA,BORNO,KONDUGA,DAWA EAST / MALARI / KANGAMARI,1213,7292,324,242,566,864,870,1734,997,1004,2001,1870,972,2842,87,62,149,87,1140,0,0,149,201,16,425,0,0,0,8/2/2016,                                08/16/2016,Yes,BORNO,DAMBOA,DAMBOA,Place of origin,Lack of safety,<25%,<25%,<25%,<75%,<25%,None,None,<75%,Mosquito nets,Blankets/Mats,Bucket/Jerry Can,On-site (<10 mn),<50 %,Yes,Piped water supply,Piped water supply,<5 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),21,Yes,Yes,No,Garbage pit,1,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,Yes,No,No,Malnutrition,Malaria,Cough,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<25%,Farming,0,No,No,Yes,Yes,Yes,Military,Friction anmong site residents,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Authorities,Other relief assistance,No,3869
Nigeria,13,11/23/2016,BO,BORNO,BO07,DAMBOA,BO0705,DAMBOA,BO_S090,CENTRAL PRIMARY SCHOOL DAMBOA,INFORMAL,12.75673,11.16132,Spontaneous,Collective Settlement/Centre,,9/2/2016,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Individual/Private,NA,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,BORNO,DAMBOA,AJIGN (A),BORNO,KONDUGA,KONDUGA,1131,5811,620,167,787,1046,407,1453,874,625,1499,1025,815,1840,146,86,232,74,1110,0,0,232,0,0,0,2,15,0,9/2/2016,                                08/15/2016,Yes,BORNO,DAMBOA,AJIGN (A),Place of origin,Lack of safety,<25%,<25%,<50%,<75%,None,<25%,None,<50%,Blankets/Mats,Mosquito nets,Bucket/Jerry Can,On-site (<10 mn),<50 %,No,Unprotected well,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,Yes,Yes,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,Yes,No,No,Malnutrition,Malaria,Fever,No,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<25%,Farming,0,No,No,Yes,Yes,No,Military,None,None,Unknown,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Safety and Security,No,3874
Nigeria,13,2/12/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S091,NGURNO ,FORMAL,13.62028,12.68552,Spontaneous,Collective Settlement/Centre,,08/15/15,Unknown,,Yes,,Public/Government,Self-made tents,Yes,Yes,,,Yes,Government,SEMA,8027907355,No,No,Yes,No,Yes,No,Yes,No,Yes,BORNO,MONGUNO,NGURNO,,,,474,2986,22,68,90,287,549,836,299,597,896,504,600,1104,30,30,60,90,460,20,0,60,0,0,0,25,30,0,,,Yes,BORNO,MONGUNO,NGURNO,Place of origin,Lack of safety,<25%,None,<75%,<25%,None,<25%,<50%,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Good (Hygienic),13,No,Yes,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Fever,Diarrhea,Yes,Yes,Off-site (<3 km),NGO,No,None,Unknown,None,Daily labourer,0,Yes,Yes,No,Yes,No,Self organized,None,Domestic violence,None,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Distribution,No,3916
Nigeria,13,2/12/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S092,KUYA PRIMARY SCHOOL,FORMAL,13.61947,12.66375,Spontaneous,Collective Settlement/Centre,,1/7/2015,Unknown,,Yes,,Public/Government,Self-made tents,Yes,Yes,,,Yes,Government,SEMA ,N/A,Yes,No,No,Yes,No,Yes,Yes,No,No,BORNO,MONGUNO,MONGUNO,BORNO,MONGUNO,MINTAR,171,1074,24,8,32,198,103,301,215,107,322,181,216,397,11,11,22,0,0,0,0,22,0,0,0,0,0,0,1/7/2015,1/9/2016,Yes,BORNO,MONGUNO,MONGUNO,Place of origin,Lack of safety,None,None,>75%,<25%,None,<25%,<50%,<75%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,No,Suspended solids,Yes,Good (Hygienic),13,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Diarrhea,Fever,Yes,Yes,On-site (<3 km),NGO,No,None,Unknown,None,Daily labourer,790,Yes,No,No,Yes,Yes,Self organized,Theft,Sexual harassment/molestation,None,Child physical & emotional abuse,Fighting between recipients at distribution points,0,0,No,Yes,No,No,No,Good,Poor,No lighting,No,N/A,,Radio/news,Safety and Security,No,3935
Nigeria,13,2/12/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S093,CENTRAL PRIMARY SCHOOL,FORMAL,13.61562,12.67132,Spontaneous,Collective Settlement/Centre,,10/6/2015,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,Yes,Government,SEMA,8027907355,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,BORNO,MONGUNO,MINTAR,BORNO,MONGUNO,KAGURAM,228,1435,11,32,43,138,264,402,144,287,431,242,289,531,14,14,28,0,220,0,0,28,0,0,0,0,0,0,,,No,BORNO,MONGUNO,MINTAR,Place of origin,Lack of safety,<25%,None,<25%,>75%,None,<25%,<25%,<25%,Blankets/Mats,Soap,Hygiene kits,On-site (<10 mn),>50 %,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Good (Hygienic),10,Yes,Yes,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Fever,Diarrhea,Yes,Yes,Off-site (<3 km),NGO,No,None,Unknown,None,Collecting firewood,0,Yes,Yes,No,Yes,No,Self organized,None,Domestic violence,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Safety and Security,No,3928
Nigeria,13,2/12/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S094,GANA ALI,FORMAL,13.62484,12.67141,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,Yes,Government,SEMA,8027907355,No,No,No,No,No,Yes,No,No,No,BORNO,MARTE,BORSORI,BORNO,MARTE,NGELEIWA,322,2029,15,46,61,195,373,568,203,406,609,342,408,750,19,22,41,102,375,5,1,41,0,0,0,31,12,0,,,No,BORNO,MARTE,BORSORI,Place of origin,Lack of safety,<25%,None,>75%,None,None,None,<50%,None,Blankets/Mats,Kitchen sets,Mosquito nets,Off-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,No,Taste,Yes,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Diarrhea,Fever,Yes,Yes,Off-site (<3 km),NGO,No,None,Unknown,None,Collecting firewood,200,Yes,Yes,Yes,Yes,Yes,Self organized,Theft,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Situation in areas of origin,No,3914
Nigeria,13,2/12/2016,BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,BO_S095,LOCAL GOVERNMENT SECT,FORMAL,13.61346,12.68226,Spontaneous,Transitional Centre,,,Unknown,,Yes,,Public/Government,Government building,Yes,Yes,,,Yes,Government,SEMA,8027907355,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,BORNO,MARTE,,BORNO,KUKAWA,,424,2669,60,20,80,491,256,747,534,267,801,451,537,988,27,26,53,102,98,2,0,53,0,0,0,21,5,0,8/3/2016,                                09/14/2016,No,BORNO,MARTE,,Place of origin,Lack of safety,<25%,None,<25%,>75%,>75%,<25%,<25%,<25%,Blankets/Mats,Hygiene kits,Kitchen sets,Off-site (>10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),15,No,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,Yes,Yes,No,Malaria,Malnutrition,Diarrhea,Yes,Yes,On-site (<3 km),INGO,No,None,Unknown,None,Daily labourer,150,Yes,Yes,No,Yes,No,Self organized,None,Domestic violence,Forced family separations,Sexual violence,None,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Families/Friends,Safety and Security,No,3937
