country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,
Nigeria,16,4/15/2017,AD,ADAMAWA,AD21,YOLA SOUTH,AD2105,NGURORE,AD_S029,SABON DEAL NGURORE,INFORMAL,12.25119,9.28886,Spontaneous,Camp,Camps/Camp-like setting,,9/15/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,GULAK,BORNO,GWOZA,BITA / IZGE,122,610,7,9,16,20,27,47,107,155,262,122,158,280,2,3,5,3,22,0,5,0,0,0,34,0,0,0,0,0,0,0,9/15/2015,12/15/2016,No,,ADAMAWA,MADAGALI,GULAK,Place of origin,Lack of safety,None,None,<50%,>75%,<50%,<25%,None,None,Mosquito nets,Soap,Hygiene kits,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Skin disease,Diarrhea,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,0,0,0,0,0,0,0,0,0,0,Fees or costs,Lack of school supplies,Work in the fields,NULL,Yes,10,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,180,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Evening,Information about needs in the community,Safety and Security,No
Nigeria,16,4/11/2017,AD,ADAMAWA,AD21,YOLA SOUTH,AD2104,NAMTARI,AD_S030,KILBAJE EXTENSION,INFORMAL,12.38249,9.25197,Spontaneous,Camp,Camps/Camp-like setting,,1/6/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,GULAK,BORNO,GWOZA,NULL,42,153,4,2,6,15,10,25,15,16,31,45,46,91,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/2015,2/15/2016,No,,ADAMAWA,MADAGALI,WAGGA,Place of origin,Lack of safety,None,None,None,>75%,<25%,<50%,<25%,<25%,Blankets/Mats,Mosquito nets,Soap,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Good (Hygienic),6,No,No,No,Burning,1,Yes,Yes,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Diarrhea,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,47,10,10,20,6,7,13,6,8,14,Fees or costs,Lack of teachers,Work in the fields,NULL,No,NULL,Yes,No,No damage,No,N/A,N/A,N/A,N/A,Farming,18,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Safety and Security,No
Nigeria,16,4/6/2017,AD,ADAMAWA,AD02,FUFORE,AD0203,FUFORE,AD_S031,WURO AHI,INFORMAL,12.66234,9.21716,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,10/1/2015,Unknown,NULL,Yes,NULL,Private Building,Government building,Yes,Yes,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,HYAMBULA,ADAMAWA,MADAGALI,GULAK,30,164,2,3,5,15,18,33,24,30,54,36,36,72,0,0,0,2,11,1,0,0,3,0,2,0,0,0,0,0,0,0,10/1/2015,2/25/2017,Yes,Two times,ADAMAWA,MADAGALI,HYAMBULA,Place of origin,Lack of safety,None,None,<50%,<75%,<25%,None,<25%,>75%,Kitchen sets,Bucket/Jerry Can,Blankets/Mats,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),4,Yes,Yes,Yes,Burning,1,Yes,Yes but no soap/water inside,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Diarrhea,Fever,Cough,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,76,12,10,22,10,11,21,20,13,33,Fees or costs,Lack of school supplies,Work at the house,NULL,No,NULL,Yes,Yes,No damage,No,N/A,N/A,N/A,N/A,Farming,12,Yes,No,Yes,Yes,Yes,Police,Friction anmong site residents,None,None,None,Fighting between recipients at distribution points,1,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Government official,NULL,<25%,Morning,Information about needs in the community,Safety and Security,Yes
Nigeria,16,4/5/2017,AD,ADAMAWA,AD04,GIREI,AD0403,GIREI I,AD_S032,SEGERE DUTSE,INFORMAL,12.51707,9.33937,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,8/21/2014,Unknown,NULL,Yes,NULL,Public/Government,Self-made tents,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,MADAGALI,BORNO,GWOZA,NULL,27,89,1,4,5,12,16,28,3,5,8,15,29,44,2,2,4,4,17,0,4,0,0,0,1,2,1,1,0,0,0,0,8/21/2014,8/20/2016,No,,ADAMAWA,MADAGALI,MADAGALI,Place of origin,House damaged/destroyed,None,<50%,<75%,<25%,<50%,<25%,None,<50%,Mosquito nets,Blankets/Mats,Plastic sheeting,On-site (<10 mn),<50 %,No,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),2,Yes,Yes,Yes,Garbage pit,0,Yes,Yes,Yes,Yes,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Diarrhea,Malaria,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,<5 km,<25%,19,7,3,10,3,1,4,3,2,5,Fees or costs,Lack of teachers,Disease/Illness,NULL,No,0,No,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Religious leader,NULL,<25%,Morning,Information about needs in the community,Other relief assistance,No
Nigeria,16,4/8/2017,AD,ADAMAWA,AD02,FUFORE,AD0207,PARIYA,AD_S033,ANGUWAN MUMUYAWA,INFORMAL,12.59541,9.4227,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,6/30/2014,Unknown,NULL,Yes,NULL,Private Building,Bunk houses,Yes,Yes,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,ADAMAWA,MADAGALI,SHELMI / SUKUR/ VAPURA,59,367,3,4,7,28,36,64,91,86,177,67,52,119,0,0,0,5,17,0,0,0,7,5,5,0,1,0,0,0,0,0,6/30/2014,7/20/2016,Yes,Three times,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,Place of origin,Lack of safety,None,None,<75%,<50%,<25%,None,<25%,>75%,Soap,Bucket/Jerry Can,Hygiene kits,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),16,Yes,Yes,Yes,Burning,1,Yes,Yes,Yes,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,Yes,Yes,No,Fever,Cough,Diarrhea,Yes,Yes,On-site (<3 km),NGO,Yes,On-site,<2 km,<75%,224,28,19,47,48,42,90,38,49,87,Fees or costs,Lack of school supplies,Distance to the school (too far),NULL,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,15,Yes,Yes,Yes,Yes,Yes,Community Leaders,Friction anmong site residents,None,None,None,Fighting between recipients at distribution points,1,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Situation in areas of origin,Yes
Nigeria,16,4/4/2017,AD,ADAMAWA,AD04,GIREI,AD0403,GIREI I,AD_S034,NANA VILLA,INFORMAL,12.51312,9.35204,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,8/20/2014,Unknown,NULL,Yes,NULL,Public/Government,Community center,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,GULAK,NULL,NULL,NULL,14,62,3,4,7,6,7,13,11,11,22,7,7,14,3,3,6,4,8,0,6,0,0,0,1,1,0,2,0,0,0,0,8/28/2014,6/12/2016,No,,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,None,<25%,<50%,<75%,<50%,<25%,<50%,<50%,Mosquito nets,Blankets/Mats,Plastic sheeting,On-site (<10 mn),<50 %,No,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,Garbage pit,0,Yes,Yes,No,Yes,Yes,Yes,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malaria,Diarrhea,Fever,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<2 km,<25%,15,3,3,6,1,4,5,1,3,4,Lack of teachers,Lack of school supplies,Disease/Illness,NULL,No,NULL,No,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Other relief assistance,No
Nigeria,16,4/10/2017,AD,ADAMAWA,AD04,GIREI,AD0402,DAMARE,AD_S035,WADAI,INFORMAL,12.48461,9.30612,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,5/9/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,NULL,NULL,NULL,NULL,12,37,1,0,1,3,7,10,6,8,14,2,5,7,3,2,5,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,5/9/2014,4/7/2016,No,,ADAMAWA,MADAGALI,,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<50%,<25%,None,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Diarrhea,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<50%,20,2,1,3,6,5,11,3,3,6,Fees or costs,Lack of school supplies,Disease/Illness,NULL,No,NULL,No,No,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,3,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<25%,Morning,Feedback (positive or negative) about the services in the  site,How to get information,No
Nigeria,16,4/6/2017,AD,ADAMAWA,AD04,GIREI,AD0403,GIREI I,AD_S036,UNGWAN ABUJA,INFORMAL,12.51223,9.35209,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,12/5/2014,Unknown,NULL,Yes,NULL,Public/Government,Community center,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,HYAMBULA,NULL,NULL,NULL,20,138,1,1,2,15,11,26,26,27,53,22,34,56,0,1,1,7,14,0,1,0,0,0,1,2,1,1,0,0,0,0,12/5/2014,6/30/2016,No,,ADAMAWA,MADAGALI,HYAMBULA,Place of origin,Lack of food,None,<25%,<75%,<50%,<50%,<25%,<25%,<50%,Plastic sheeting,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,Yes,Yes,No,Garbage pit,0,Yes,Yes,No,Yes,Yes,Yes,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malnutrition,Malaria,Diarrhea,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<5 km,<50%,33,3,4,7,7,6,13,8,5,13,Fees or costs,Lack of teachers,Fear of violence,NULL,No,0,No,No,Destroyed or not usable,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Religious leader,NULL,<25%,Morning,Information about needs in the community,Other relief assistance,No
Nigeria,16,4/8/2017,AD,ADAMAWA,AD04,GIREI,AD0404,GIREI  II,AD_S037,CHEKAMIDERI,INFORMAL,12.55782,9.37358,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,9/8/2014,Unknown,NULL,Yes,NULL,Public/Government,Community center,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,HYAMBULA,BORNO,GWOZA,NULL,57,237,7,10,17,25,35,60,37,39,76,31,44,75,0,9,9,3,26,0,9,2,1,0,2,2,0,4,0,0,0,0,9/8/2014,6/12/2016,No,,ADAMAWA,MADAGALI,HYAMBULA,Place of origin,House damaged/destroyed,None,None,<25%,<75%,<25%,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),3,No,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,Off-site,<5 km,<25%,130,15,10,25,30,34,64,21,20,41,Fees or costs,Distance to the school (too far),Work at the house,NULL,No,NULL,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Evening,Information about needs in the community,Other relief assistance,No
Nigeria,16,4/8/2017,AD,ADAMAWA,AD04,GIREI,AD0404,GIREI  II,AD_S038,LOWCOST QUARTERS,INFORMAL,12.5525,9.36791,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,4/10/2014,Unknown,NULL,Yes,NULL,Public/Government,Government building,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,HYAMBULA,ADAMAWA,MADAGALI,SHELMI / SUKUR/ VAPURA,15,77,0,2,2,12,12,24,11,14,25,13,12,25,0,1,1,2,8,0,1,0,0,0,0,0,1,1,0,0,0,0,,,No,,ADAMAWA,MADAGALI,HYAMBULA,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<50%,None,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Good (Hygienic),5,No,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<50%,20,2,7,9,3,2,5,2,7,9,Fees or costs,Lack of teachers,Lack of school supplies,NULL,No,0,No,No,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,0,Yes,Yes,No,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<50%,Morning,Information about needs in the community,Safety and Security,No
Nigeria,16,4/6/2017,BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,BO_S001,FORI PRIMARY SCHOOL,INFORMAL,13.17718,11.79909,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,9/14/2014,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,,,Yes,Individual/Private,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,BAMA,KASUGULA,BORNO,BAMA,KASUGULA,15,106,4,7,11,10,8,18,12,20,32,19,21,40,0,5,5,5,16,0,5,2,3,0,3,0,0,1,2,1,0,0,9/14/2014,2/11/2016,Yes,Two times,BORNO,BAMA,KASUGULA,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<25%,None,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),12,Yes,Yes,Yes,Burning,1,Yes,Yes,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,Yes,No,Yes,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,<50%,47,6,5,11,11,8,19,9,8,17,Fees or costs,Lack of teachers,Lack of school supplies,NULL,No,NULL,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Petty trade,10,Yes,Yes,No,Yes,No,Military,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<25%,Evening,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/3/2017,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,BO_S003,MADINATU CAMP,FORMAL,13.18028,11.87746,Spontaneous,Camp,Camps/Camp-like setting,,1/7/2014,Unknown,,Yes,,Private Building,Self-made tents,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,,BORNO,KUKAWA,BAGA,,,,1084,8000,269,371,640,823,1067,1890,1058,1392,2450,1209,1331,2540,202,278,480,340,855,280,480,0,0,0,75,215,36,4,0,12,0,8,,,Yes,Two times,BORNO,KUKAWA,BAGA,Place of origin,Lack of safety,None,<50%,<75%,<25%,None,<25%,<25%,<50%,Blankets/Mats,Mosquito nets,Bucket/Jerry Can,On-site (<10 mn),100%,Yes,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),18,No,No,Yes,Burning,5,Yes,Yes,Yes,Yes,Yes,No,"Yes, on site",Yes,Once a month,Cash,Yes,Yes,Yes,Yes,Yes,Yes,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,3474,590,544,1134,633,584,1217,584,539,1123,Fees or costs,Lack of school supplies,Distance to the school (too far),,Yes,10,Yes,Yes,No damage,No,N/A,N/A,N/A,N/A,Daily labourer,313,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<25%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/6/2017,BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,BO_S004,BALE GALTIMARI PRI SCHOOL,INFORMAL,13.17349,11.80517,Spontaneous,Camp,Camps/Camp-like setting,,9/1/2014,Unknown,NULL,Yes,NULL,Public/Government,Government building,Yes,Yes,,,Yes,Individual/Private,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,BORNO,BAMA,KASUGULA,BORNO,KONDUGA,AUNO / CHABBOL,62,443,18,26,44,41,34,75,52,81,133,83,85,168,4,19,23,8,4,2,23,0,0,0,11,8,0,0,0,0,0,0,9/1/2014,7/1/2016,Yes,Two times,BORNO,BAMA,,Place of origin,Lack of safety,None,None,None,>75%,None,<50%,None,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),18,No,No,Yes,Burning,1,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,Yes,Yes,Yes,Yes,Yes,Malaria,Diarrhea,Fever,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,193,24,21,45,43,34,77,46,25,71,"School is occupied (by families, military, etc.)",Lack of teachers,Lack of school supplies,NULL,No,NULL,Yes,Yes,Slightly damaged,No,N/A,N/A,N/A,N/A,Petty trade,38,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<25%,Morning,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/12/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S009,NYSC CAMP BORNO,FORMAL,13.69186,11.08351,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,6/16/2014,Unknown,NULL,Yes,NULL,Public/Government,Government building,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,BAMA,KASUGULA,BORNO,KONDUGA,KONDUGA,1047,5427,92,109,201,108,151,259,1126,1900,3026,777,1028,1805,65,71,136,170,347,1,136,5,52,0,323,40,3,0,0,4,8,3,6/16/2014,,No,,BORNO,BAMA,KASUGULA,Place of origin,Lack of safety,None,<75%,<25%,<50%,None,<25%,None,>75%,Mosquito nets,Blankets/Mats,Hygiene kits,On-site (<10 mn),#REF!,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),109,No,Yes,Yes,Burning,0,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,No,No,Yes,No,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,3171,82,73,155,1015,735,1750,734,532,1266,Disease/Illness,Work at the house,Work in the fields,NULL,Yes,15,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,285,Yes,No,Yes,Yes,No,Police,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<75%,Morning,Information about needs in the community,Access to services,No
Nigeria,16,4/12/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S010,BAKASI CAMP,FORMAL,13.114,11.78812,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,,1/15/2015,Unknown,NULL,Yes,NULL,Public/Government,Tents,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,MONGUNO,MONGUNO,BORNO,MARTE,MARTE,6569,21430,353,550,903,853,886,1739,4692,5289,9981,3480,5006,8486,142,179,321,670,925,42,321,78,542,0,84,22,0,14,0,35,0,4,1/15/2015,9/17/2016,Yes,Two times,BORNO,MONGUNO,MONGUNO,Place of origin,Lack of safety,None,>75%,None,<25%,None,<75%,<75%,<25%,Mosquito nets,Kitchen sets,Hygiene kits,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),1018,Yes,Yes,Yes,Burning,315,Yes,Yes,Yes,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,No,No,Yes,No,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,11024,552,491,1043,3357,2432,5789,2347,1845,4192,Fees or costs,Disease/Illness,Distance to the school (too far),NULL,Yes,52,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Petty trade,2400,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,2,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,>75%,Morning,Information about needs in the community,Access to services,No
