country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,,,,,
Nigeria,15,1/31/2017,AD,ADAMAWA,AD21,YOLA SOUTH,AD2104,NAMTARI,AD_S030,KILBAJE EXTENSION,12.38249,9.25197,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,1/6/2015,Unknown,NULL,Yes,NULL,Private Building,Community center,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ADAMAWA,MADAGALI,GULAK,BORNO,GWOZA,NULL,29,140,6,8,14,8,10,18,12,13,25,40,43,83,0,0,0,8,19,0,0,0,0,0,0,0,0,0,1/6/2015,02/15/2016,No,ADAMAWA,MADAGALI,WAGGA,Place of origin,Lack of safety,None,None,None,>75%,None,<50%,<50%,<25%,Blankets/Mats,Soap,Bucket/Jerry Can,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Good (Hygienic),6,Yes,Yes,Yes,Burning,0,No,Yes but no soap/water inside,No,No,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Malaria,Cough,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,<50%,Farming,18,Yes,No,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Good,No lighting,No,N/A,NULL,Mobile phone,Safety and Security,No,7798
Nigeria,15,2/7/2017,AD,ADAMAWA,AD02,FUFORE,AD0203,FUFORE,AD_S031,WURO AHI,12.66234,9.21716,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,10/1/2015,Unknown,NULL,Yes,NULL,Public/Government,Government building,Yes,Yes,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ADAMAWA,MADAGALI,HYAMBULA,ADAMAWA,MADAGALI,GULAK,30,153,4,6,10,16,19,35,21,23,44,31,32,63,0,1,1,4,16,0,0,1,0,0,0,1,0,0,11/1/2015,09/21/2016,Yes,ADAMAWA,MADAGALI,HYAMBULA,Place of origin,House damaged/destroyed,None,None,<50%,<75%,<25%,<25%,<25%,<50%,Mosquito nets,Kitchen sets,Mosquito nets,On-site (<10 mn),<50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),4,Yes,Yes,No,Burning,1,Yes,Yes,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,Yes,Yes,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,Farming,12,Yes,Yes,Yes,Yes,Yes,Police,Friction anmong site residents,None,None,None,Fighting between recipients at distribution points,1,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Mobile phone,Situation in areas of origin,No,8005
Nigeria,15,2/6/2017,AD,ADAMAWA,AD04,GIREI,AD0403,GIREI I,AD_S032,SEGERE DUTSE,12.51707,9.33937,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,08/21/2014,Unknown,NULL,Yes,NULL,Public/Government,Community center,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,ADAMAWA,MADAGALI,MADAGALI,BORNO,GWOZA,NULL,27,89,1,4,5,12,16,28,3,5,8,15,29,44,2,2,4,3,9,0,0,4,0,0,0,2,1,0,08/21/2014,08/20/2016,Yes,ADAMAWA,MADAGALI,NULL,Place of origin,Lack of safety,None,None,<50%,<75%,<50%,<25%,None,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),2,Yes,Yes,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Diarrhea,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<25%,Farming,0,Yes,Yes,Yes,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Safety and Security,No,7821
Nigeria,15,2/4/2017,AD,ADAMAWA,AD02,FUFORE,AD0207,PARIYA,AD_S033,ANGUWAN MUMUYAWA,12.59541,9.4227,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,06/30/2014,Unknown,NULL,Yes,NULL,Private Building,Bunk houses,Yes,Yes,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,ADAMAWA,MADAGALI,NULL,59,367,10,16,26,27,33,60,49,55,104,88,84,172,3,2,5,6,42,0,0,5,0,0,0,0,0,0,07/19/2014,3/2/2016,Yes,BORNO,GWOZA,GWOZA TOWN GADAMAYO,Place of origin,House damaged/destroyed,None,None,<75%,<50%,<25%,<25%,<25%,<50%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),16,No,No,Yes,Burning,0,Yes,Yes,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,Yes,Yes,No,Fever,Diarrhea,Malaria,Yes,Yes,On-site (<3 km),NGO,Yes,On-site,<2 km,<75%,Farming,20,Yes,Yes,Yes,Yes,Yes,Police,Friction with host community,None,None,None,Fighting between recipients at distribution points,1,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Mobile phone,Situation in areas of origin,No,8011
Nigeria,15,2/4/2017,AD,ADAMAWA,AD04,GIREI,AD0403,GIREI I,AD_S034,NANA VILLA,12.51312,9.35204,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,08/28/2014,Unknown,NULL,Yes,NULL,Public/Government,Community center,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ADAMAWA,MADAGALI,GULAK,NULL,NULL,NULL,14,62,3,4,7,6,5,11,11,8,19,6,13,19,3,3,6,2,7,0,0,6,2,0,0,1,1,0,08/28/2014,12/6/2016,Yes,ADAMAWA,MADAGALI,GULAK,Place of origin,House damaged/destroyed,None,None,<50%,<75%,<25%,<25%,None,<25%,Plastic sheeting,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<2 km,<25%,Farming,0,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Mobile phone,Safety and Security,No,7828
Nigeria,15,2/1/2017,AD,ADAMAWA,AD04,GIREI,AD0402,DAMARE,AD_S035,WADAI,12.48461,9.30612,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,5/9/2014,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ADAMAWA,MADAGALI,GULAK,NULL,NULL,NULL,12,37,1,0,1,3,7,10,4,8,12,2,7,9,3,2,5,2,4,0,0,5,0,0,0,0,0,0,5/9/2014,4/7/2016,No,ADAMAWA,MADAGALI,MADAGALI,Place of origin,House damaged/destroyed,None,<25%,<75%,None,<50%,<50%,<25%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Malaria,Cough,No,Yes,On-site (>3 km),Government,Yes,On-site,<2 km,<50%,Farming,2,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,Yes,No,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Families/Friends,Safety and Security,No,7852
Nigeria,15,2/6/2017,AD,ADAMAWA,AD04,GIREI,AD0403,GIREI I,AD_S036,UNGWAN ABUJA,12.51223,9.35209,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,12/5/2014,Unknown,NULL,Yes,NULL,Public/Government,Community center,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,ADAMAWA,MADAGALI,HYAMBULA,NULL,NULL,NULL,20,138,1,1,2,15,11,26,26,27,53,22,34,56,0,1,1,3,6,0,0,1,0,0,0,1,1,0,12/5/2014,06/30/2016,No,ADAMAWA,MADAGALI,HYAMBULA,Place of origin,House damaged/destroyed,None,<25%,<75%,<25%,<25%,<25%,None,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Cough,Malaria,Fever,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<5 km,<25%,Farming,0,Yes,Yes,Yes,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Mobile phone,Safety and Security,No,7799
Nigeria,15,2/2/2017,AD,ADAMAWA,AD04,GIREI,AD0404,GIREI  II,AD_S037,CHEKAMIDERI,12.55782,9.37358,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,9/8/2014,Unknown,NULL,Yes,NULL,Public/Government,Community center,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ADAMAWA,MADAGALI,NULL,BORNO,GWOZA,NULL,57,237,7,10,17,25,35,60,37,39,76,31,44,75,0,9,9,3,26,0,0,9,2,1,0,2,3,0,9/8/2014,6/12/2016,No,NULL,NULL,NULL,"None, stay here",Lack of safety,None,None,<25%,>75%,<25%,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),3,Yes,Yes,Yes,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Malaria,Cough,No,Yes,On-site (<3 km),Government,Yes,Off-site,<1 km,<25%,Petty trade,0,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Non-affected groups are given humanitarian assistance,0,0,Yes,No,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Families/Friends,Situation in areas of origin,No,7847
Nigeria,15,2/2/2017,AD,ADAMAWA,AD04,GIREI,AD0404,GIREI  II,AD_S038,LOWCOST QUARTERS,12.5525,9.36791,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,4/10/2014,Unknown,NULL,Yes,NULL,Public/Government,Government building,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,ADAMAWA,MADAGALI,HYAMBULA,ADAMAWA,MADAGALI,SHELMI / SUKUR/ VAPURA,15,77,0,2,2,12,12,24,11,14,25,13,12,25,0,1,1,2,7,0,0,1,0,0,0,0,1,0,4/10/2014,NULL,No,ADAMAWA,MADAGALI,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<50%,None,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,Yes,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,Yes,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<50%,Farming,0,Yes,Yes,Yes,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Families/Friends,Safety and Security,No,7838
Nigeria,15,1/31/2017,BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,BO_S001,FORI PRIMARY SCHOOL,13.17718,11.79909,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,09/14/2014,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,,,Yes,Individual/Private,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,BORNO,BAMA,KASUGULA,BORNO,BAMA,KASUGULA,24,167,5,8,13,11,14,25,21,29,50,28,39,67,4,8,12,2,29,9,0,12,2,3,19,0,0,0,09/14/2014,11/2/2016,Yes,BORNO,BAMA,KASUGULA,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),12,Yes,Yes,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,<50%,Petty trade,25,Yes,Yes,No,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,8163
Nigeria,15,1/30/2017,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,BO_S003,MADINATU CAMP,13.18028,11.87746,Spontaneous,Camp,Camps/Camp-like setting,NULL,7/1/2014,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KUKAWA,BAGA,BORNO,MAFA,NULL,392,2980,13,12,25,120,96,216,607,890,1497,548,679,1227,5,10,15,39,45,4,2,15,13,81,9,15,4,0,7/1/2014,05/13/2016,No,BORNO,KUKAWA,BAGA,Place of origin,Lack of safety,None,None,>75%,<25%,None,<25%,<25%,<50%,Blankets/Mats,Mosquito nets,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),18,Yes,No,Yes,Burning,5,No,Yes,No,Yes,Yes,No,"Yes, on site",Yes,Once a month,Host community donation,Yes,Yes,No,No,No,No,Fever,Diarrhea,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<25%,Petty trade,313,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,None,1,1,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,8107
Nigeria,15,1/31/2017,BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,BO_S004,BALE GALTIMARI PRI SCHOOL,13.17349,11.80517,Spontaneous,Camp,Camps/Camp-like setting,NULL,1/9/2014,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,,,Yes,Individual/Private,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,KASUGULA,BORNO,KONDUGA,AUNO / CHABBOL,54,302,10,14,24,19,26,45,38,53,91,58,63,121,9,12,21,11,26,2,0,21,3,16,12,8,11,0,1/9/2014,1/7/2016,No,BORNO,BAMA,NULL,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,<25%,<75%,Mosquito nets,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),18,Yes,Yes,No,Burning,1,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Everyday,Cash,Yes,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),NGO,Yes,On-site,<1 km,<25%,Petty trade,36,Yes,No,Yes,Yes,No,Military,None,None,None,None,None,4,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,8164
Nigeria,15,2/4/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S009,NYSC CAMP BORNO,13.69186,11.08351,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,NULL,Unknown,NULL,Yes,NULL,Public/Government,Government building,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,KASUGULA,BORNO,KONDUGA,KONDUGA,1033,5399,82,109,191,108,143,251,1016,1400,2416,877,1528,2405,65,71,136,177,354,1,8,136,5,52,0,323,40,3,06/16/2014,09/24/2016,No,BORNO,BAMA,NULL,Place of origin,Lack of safety,None,<75%,<25%,<50%,None,<25%,None,>75%,Blankets/Mats,Bucket/Jerry Can,Kitchen sets,On-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),109,Yes,Yes,No,Garbage pit,5,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Irregular,Distribution,Yes,No,Yes,Yes,Yes,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),NGO,Yes,On-site,<1 km,<75%,Petty trade,260,Yes,No,No,Yes,Yes,Police,Theft,Domestic violence,None,Child physical & emotional abuse,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Safety and Security,No,8083
Nigeria,15,2/17/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S010,BAKASI CAMP,13.114,11.78812,Planned,Collective Settlement/Centre,Camps/Camp-like setting,NULL,01/15/2015,Unknown,NULL,Yes,NULL,Public/Government,Tents,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,MONGUNO,MONGUNO,BORNO,MARTE,NULL,4018,21296,175,233,408,256,287,543,5765,7643,13408,2839,3763,6602,157,178,335,300,753,47,4,335,78,47,0,84,22,0,01/15/2015,09/17/2016,Yes,BORNO,MONGUNO,MONGUNO,Place of origin,Lack of safety,None,>75%,None,<50%,None,<75%,<75%,<25%,Blankets/Mats,Mosquito nets,Soap,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),1018,Yes,Yes,Yes,Burning,310,No,Yes,Yes,Yes,No,No,"Yes, on site",No,Irregular,Distribution,Yes,Yes,Yes,Yes,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<75%,Petty trade,1608,Yes,No,No,Yes,Yes,Military,Theft,Domestic violence,None,Child physical & emotional abuse,None,2,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Other relief assistance,No,8099
Nigeria,15,2/5/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,BO_S012,EYN CAMP,13.13581,11.83418,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,6/8/2014,Unknown,NULL,Yes,NULL,Public/Government,Tents,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,GWOZA,GWOZA TOWN GADAMAYO,BORNO,ASKIRA / UBA,LASSA,256,1484,56,107,163,92,175,267,143,273,416,207,312,519,47,72,119,12,180,4,0,119,0,0,0,30,7,0,6/8/2014,10/17/2015,No,BORNO,GWOZA,GWOZA TOWN GADAMAYO,Place of origin,Lack of safety,None,<75%,<50%,<25%,<25%,<50%,<50%,<75%,Plastic sheeting,Soap,Hygiene kits,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),30,Yes,Yes,Yes,Burning,1,No,Yes,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,Yes,Yes,No,No,Malaria,Fever,RTI,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<1 km,<75%,Daily labourer,70,Yes,No,Yes,Yes,Yes,Military,Friction anmong site residents,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Site Management,Other relief assistance,No,7918
Nigeria,15,1/31/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2112,MAFONI,BO_S013,MOGCOLIS CAMP,13.15795,11.85932,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,09/14/2014,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,MOBBAR,DAMASAK,BORNO,ABADAM,MALLAMFATORI KESSA,467,2335,161,198,359,217,267,484,305,373,678,348,426,774,18,22,40,23,400,2,1,40,5,64,0,2,108,0,07/14/2014,11/24/2016,No,BORNO,MOBBAR,DAMASAK,Place of origin,Lack of safety,None,None,<25%,>75%,None,<25%,<25%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),53,Yes,Yes,Yes,Burning,0,Yes,Yes,No,Yes,Yes,Yes,"Yes, on site",Yes,Once a month,Distribution,Yes,Yes,Yes,No,No,No,Malaria,RTI,Fever,No,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,>75%,Petty trade,319,Yes,No,No,Yes,No,Military,None,None,None,Child physical & emotional abuse,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Safety and Security,No,7910
Nigeria,15,2/2/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,BO_S014,TEACHERS VILLAGE,13.09909,11.843013,Spontaneous,Collective Settlement/Centre,Camps/Camp-like setting,NULL,9/11/2014,Unknown,NULL,Yes,NULL,Public/Government,Government building,Yes,Yes,,,Yes,Government,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KUKAWA,BAGA,BORNO,NGALA,GAMBORU 'B',1712,6105,258,235,493,491,448,939,988,1267,2255,1061,1135,2196,130,92,222,132,493,76,14,222,20,20,20,165,0,0,5/11/2014,12/1/2016,No,BORNO,KUKAWA,BAGA,Place of origin,Lack of safety,None,<25%,<25%,<75%,None,<25%,<25%,<75%,Blankets/Mats,Hygiene kits,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),125,No,No,Yes,Burning,15,Yes,Yes but no soap/water inside,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Once a month,Distribution,Yes,Yes,No,No,No,No,RTI,Malaria,Malnutrition,No,Yes,On-site (<3 km),NGO,Yes,On-site,<1 km,<75%,Petty trade,1700,Yes,No,No,Yes,Yes,Police,Theft,Domestic violence,None,Child physical & emotional abuse,Not enough assistance for all entitled,0,2,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Safety and Security,No,7973
Nigeria,15,2/3/2017,BO,BORNO,BO05,BIU,BO0506,KENKEN,BO_S015,GGSS BIU,12.1796,10.61525,Spontaneous,Camp,Camps/Camp-like setting,NULL,12/18/2015,Unknown,NULL,Yes,NULL,Public/Government,Tents,Yes,Yes,,,Yes,Local NGO,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BIU,BURATAI,BORNO,DAMBOA,AJIGN (A),342,2013,30,34,64,222,277,499,315,349,664,297,425,722,26,38,64,27,64,1,3,64,3,0,3,38,2,0,12/18/2015,01/25/2017,Yes,BORNO,BIU,BURATAI,Place of origin,House damaged/destroyed,None,>75%,None,None,None,<50%,None,<50%,Blankets/Mats,Kitchen sets,Plastic sheeting,On-site (<10 mn),<50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Good (Hygienic),22,Yes,Yes,Yes,Garbage pit,1,Yes,Yes but no soap/water inside,Yes,Yes,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,Yes,Yes,Yes,No,Malaria,Cough,Diarrhea,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,>75%,Farming,108,Yes,No,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,1,0,No,Yes,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Mobile phone,Safety and Security,No,7849
