country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,,,,,,,,,,
Nigeria,17,5/10/2017,GM,GOMBE,GM01,AKKO,GM0110,TUMU,HC0021,CENTRAL PRI. SCHOOL,NULL,11.00907,10.00628,Host Communities,Host Communities,Host Communities,NULL,01/06/14,Unknown,NULL,Yes,0,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,DAMBOA,AJIGN (A),YOBE,GULANI,GULANI,47,238,5,5,10,16,12,28,39,33,72,56,65,121,2,5,7,7,18,0,7,2,4,0,0,0,0,0,0,0,0,0,41926,41996,Yes,Two times,BORNO,DAMBOA,AJIGN (A),Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,<75%,<50%,<75%,Kitchen sets,Blankets/Mats,Hygiene kits,On-site (<10 mn),<50 %,Yes,Yes,Unprotected well,Piped water supply,<5 ltr,Yes,None,No,Not so good (Not hygienic),8,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<10 km,<75%,84,10,12,22,19,12,31,14,17,31,Fees or costs,Lack of teachers,Work in the fields,NULL,Yes,19,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Fishing,20,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Traditional Leader,NULL,<25%,Evening,Information about needs in the community,Other relief assistance,Yes,1.Hausa,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/16/2017,GM,GOMBE,GM01,AKKO,GM0102,GARKO,HC0004,AFGANISTAN,NULL,11.18851,10.25699,Host Communities,Host Communities,Host Communities,NULL,20/07/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,NULL,BORNO,DAMBOA,NULL,NULL,NULL,NULL,37,177,7,4,11,14,12,26,26,29,55,38,42,80,2,3,5,8,NULL,4,5,2,14,0,0,0,0,0,0,0,0,0,41765,41968,No,NULL,BORNO,DAMBOA,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,>75%,>75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (>10 mn),<50 %,No,No,Lake/dam,Lake/dam,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),15,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (>3 km),Local clinic,No,None,Unknown,None,62,7,4,11,10,14,24,9,18,27,Fees or costs,Lack of school supplies,Work at the house,NULL,No,NULL,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,12,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Telephone voice call,NULL,Religious leader,NULL,<50%,Evening,Information about needs in the community,Situation in areas of origin,No,6. Marghi,NULL,7. Fulani,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/17/2017,GM,GOMBE,GM01,AKKO,GM0102,GARKO,HC0006,BOGO,NULL,11.18425,10.2657,Host Communities,Host Communities,Host Communities,NULL,27/10/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,BORNO,DAMBOA,BEGO/YERWA/NGURNA,YOBE,GUJBA,WAGIR,87,489,10,14,24,39,52,91,74,83,157,99,103,202,8,7,15,21,34,0,15,9,4,7,3,0,0,0,0,0,0,0,41940,41977,No,NULL,BORNO,DAMBOA,WAWA / KOREDE,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,<75%,<25%,>75%,Blankets/Mats,Kitchen sets,Soap,On-site (<10 mn),>50 %,No,No,Water truck,Water truck,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),34,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Diarrhea,Fever,Malaria,Yes,Yes,Off-site (>3 km),Local clinic,Yes,On-site,<2 km,<75%,199,30,20,50,28,42,70,37,42,79,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,43,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,19,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Telephone voice call,NULL,Religious leader,NULL,<50%,Evening,Information about needs in the community,Situation in areas of origin,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/13/2017,GM,GOMBE,GM01,AKKO,GM0105,KUMO CENTRAL,HC0018,KUMO CENTRAL,NULL,11.21473,10.04885,Host Communities,Host Communities,Host Communities,NULL,10/09/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,YOBE,GUJBA,GUJBA,NULL,NULL,NULL,3,32,1,0,1,2,3,5,7,8,15,7,4,11,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,41891,NULL,No,NULL,YOBE,GUJBA,GUJBA,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,>75%,>75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (>10 mn),<50 %,No,No,Unprotected well,Unprotected well,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,No,Burning,2,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,<50%,17,1,2,3,4,4,8,2,4,6,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,12,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Police,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Other relief assistance,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/19/2017,GM,GOMBE,GM06,GOMBE,GM0608,KUMBIYA - KUMBIYA,HC0031,BAYAN NEPA,NULL,11.16747,10.28487,Host Communities,Host Communities,Host Communities,NULL,04/09/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,BAMA,MARKA / MALGE / AMCHAKA,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,28,176,3,2,5,29,30,59,28,29,57,24,26,50,3,2,5,0,12,0,5,4,0,0,9,1,0,0,0,0,0,0,41886,NULL,No,NULL,BORNO,BAMA,MARKA / MALGE / AMCHAKA,Place of origin,Lack of food,None,None,None,>75%,<75%,>75%,>75%,<75%,Blankets/Mats,Hygiene kits,Plastic sheeting,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),28,No,No,No,Garbage pit,2,No,Yes,Yes,No,No,Yes,"Yes, on site",Yes,Everyday,Cash,No,No,No,No,No,No,Malnutrition,Fever,Cough,Yes,Yes,On-site (>3 km),Government,Yes,On-site,<1 km,<50%,81,16,11,27,15,11,26,12,16,28,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,8,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,20,Yes,No,No,Yes,No,Police,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Word of Mouth,NULL,Local leader/Community leader,NULL,<25%,Morning,Feedback (positive or negative) about the services in the  site,Other relief assistance,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/18/2017,GM,GOMBE,GM06,GOMBE,GM0606,HERWAGANA,HC0025,HERWAGANA B,NULL,11.17086,10.28788,Host Communities,Host Communities,Host Communities,NULL,04/09/14,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,DAMBOA,AJIGN (A),YOBE,GUJBA,BUNIYADI NORTH / SOUTH,9,48,2,3,5,12,10,22,6,3,9,7,3,10,0,2,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,41702,42524,No,NULL,GOMBE,GOMBE,HERWAGANA,"None, stay here",House damaged/destroyed,None,None,None,>75%,<75%,>75%,<75%,<50%,Mosquito nets,Blankets/Mats,Soap,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),9,No,No,Yes,Garbage pit,1,Yes,Yes,No,No,No,Yes,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malaria,Cough,Fever,No,Yes,On-site (>3 km),Government,Yes,On-site,<1 km,<50%,28,6,9,15,2,2,4,5,4,9,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,16,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,2,No,No,Yes,Yes,No,Police,None,None,None,None,Some specific groups are excluded,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Community meetings,NULL,Religious leader,NULL,<50%,Afternoon,Feedback (positive or negative) about the services in the  site,Other relief assistance,Yes,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/17/2017,GM,GOMBE,GM01,AKKO,GM0103,KALSHINGI,HC0016,TABRA,NULL,11.20512,10.25611,Host Communities,Host Communities,Host Communities,NULL,06/09/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,BORNO,DAMBOA,AJIGN (A),58,274,3,2,5,18,14,32,55,49,104,63,68,131,0,2,2,7,4,0,2,2,1,4,0,0,0,0,0,0,0,0,41895,41988,Yes,Once,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,>75%,>75%,Mosquito nets,Kitchen sets,Bucket/Jerry Can,On-site (>10 mn),<50 %,No,Yes,Unprotected well,Water truck,>15 ltr,Yes,None,No,Not so good (Not hygienic),15,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Skin disease,Yes,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<5 km,<50%,110,9,11,20,20,20,40,20,30,50,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,18,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Other relief assistance,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/17/2017,GM,GOMBE,GM06,GOMBE,GM0607,JEKA DAFARI,HC0038,JEKA DAFARI,NULL,11.16129,10.29238,Host Communities,Host Communities,Host Communities,NULL,04/09/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,BAMA,NULL,BORNO,DAMBOA,DAMBOA,14,79,5,1,6,15,14,29,10,12,22,11,9,20,0,2,2,2,5,0,2,3,0,0,0,0,0,0,0,0,0,0,41886,42378,No,NULL,BORNO,DAMBOA,DAMBOA,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,>75%,>75%,<50%,Mosquito nets,Soap,Blankets/Mats,On-site (<10 mn),<50 %,Yes,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,No,Burning,3,Yes,Yes,Yes,No,No,Yes,"Yes, on site",Yes,Everyday,Cash,No,No,No,No,No,No,Malaria,Cough,Malnutrition,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<50%,43,10,11,21,6,4,10,6,6,12,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,7,Yes,Yes,No,Yes,No,Local Authorities,None,None,None,None,Some specific groups are excluded,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Word of Mouth,NULL,Local leader/Community leader,NULL,<50%,Evening,Information about needs in the community,Safety and Security,No,3. Shuwa,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/17/2017,GM,GOMBE,GM01,AKKO,GM0102,GARKO,HC0009,HAMMADU KAFI,NULL,11.16302,10.25045,Host Communities,Host Communities,Host Communities,NULL,13/07/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,BORNO,DAMBOA,AJIGN (B),YOBE,GUJBA,GUJBA,187,925,13,22,35,63,71,134,143,162,305,213,227,440,7,4,11,16,41,0,11,4,6,11,0,0,0,0,0,0,0,0,41921,41955,No,NULL,BORNO,DAMBOA,AJIGN (B),Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,>75%,<25%,>75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (>10 mn),>50 %,Yes,No,Water truck,Water truck,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),38,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (>3 km),Local clinic,Yes,On-site,<2 km,>75%,325,21,28,49,57,74,131,63,82,145,Fees or costs,Lack of teachers,Work at the house,NULL,Yes,37,Yes,Yes,No damage,Yes,Yes,N/A,N/A,N/A,Farming,15,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Telephone voice call,NULL,Religious leader,NULL,<75%,Evening,Information about needs in the community,Situation in areas of origin,No,6. Marghi,NULL,7. Fulani,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/17/2017,GM,GOMBE,GM01,AKKO,GM0102,GARKO,HC0007,BOMALA,NULL,11.17147,10.24778,Host Communities,Host Communities,Host Communities,NULL,10/07/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,NULL,YOBE,GUJBA,MALLAM DUNARI,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,52,307,5,8,13,31,36,67,38,47,85,63,68,131,4,7,11,8,10,0,11,4,2,0,3,2,0,0,0,0,0,0,41842,NULL,No,NULL,YOBE,GUJBA,WAGIR,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,>75%,<75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),>50 %,No,No,Water truck,Water truck,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),32,No,No,No,Burning,4,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<1 km,<75%,118,8,13,21,14,23,37,24,36,60,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,19,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,31,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<75%,Morning,Information about needs in the community,Other relief assistance,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/12/2017,GM,GOMBE,GM01,AKKO,GM0108,KUMO WEST,HC0019,KUMO WEST,NULL,11.20678,10.04108,Host Communities,Host Communities,Host Communities,NULL,11/09/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,BAMA,NULL,BORNO,DAMBOA,DAMBOA,16,92,3,2,5,4,8,12,18,17,35,18,19,37,1,2,3,0,2,0,3,2,0,0,3,0,0,0,0,0,0,0,41904,NULL,No,NULL,BORNO,BAMA,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,>75%,<75%,<75%,Bucket/Jerry Can,Blankets/Mats,Kitchen sets,On-site (>10 mn),<50 %,No,Yes,Unprotected well,Water truck,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,<50%,34,4,4,8,3,4,7,9,10,19,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,21,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,3,No,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<75%,Morning,Information about needs in the community,Other relief assistance,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/14/2017,GM,GOMBE,GM06,GOMBE,GM0602,BAJOGA,HC0034,FEDERAL LOW COST,NULL,11.14771,10.29941,Host Communities,Host Communities,Host Communities,NULL,04/09/14,Unknown,NULL,Yes,0,Private Building,Individual house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,ADAMAWA,MADAGALI,K/WURO NGAYANDI,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,8,25,1,0,1,1,5,6,0,3,3,3,12,15,0,0,0,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,41886,42378,No,NULL,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,>75%,<75%,<50%,Kitchen sets,Blankets/Mats,Bucket/Jerry Can,On-site (<10 mn),>50 %,No,Yes,Ponds/canals,Protected well,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),8,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Fever,Diarrhea,Malnutrition,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<75%,9,5,1,6,2,0,2,1,0,1,Fees or costs,Lack of school supplies,Work in the fields,NULL,Yes,7,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,4,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Fighting between recipients at distribution points,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Word of Mouth,NULL,Religious leader,NULL,<25%,Evening,Feedback (positive or negative) about the services in the  site,Situation in areas of origin,Yes,1.Hausa,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/17/2017,GM,GOMBE,GM06,GOMBE,GM0607,JEKA DAFARI,HC0039,CHECHENIYA,NULL,11.16153,10.29823,Host Communities,Host Communities,Host Communities,NULL,04/09/14,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,YOBE,GULANI,BUMSA,12,57,0,0,0,10,14,24,8,10,18,6,6,12,2,1,3,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,41886,42378,No,NULL,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,Lack of safety,None,None,None,>75%,<50%,>75%,>75%,<50%,Blankets/Mats,Soap,Bucket/Jerry Can,On-site (<10 mn),<50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),10,No,No,No,Burning,2,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Cough,Fever,Malnutrition,No,Yes,On-site (>3 km),Government,Yes,On-site,<1 km,<50%,38,12,8,20,5,5,10,5,3,8,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,8,Yes,Yes,No,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Aid worker,NULL,<50%,Evening,Information about needs in the community,Other relief assistance,No,1.Hausa,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/16/2017,GM,GOMBE,GM06,GOMBE,GM0611,SHAMAKI,HC0028,KAGARAWAL,NULL,11.18646,10.29975,Host Communities,Host Communities,Host Communities,NULL,04/09/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Insurgency ,NULL,BORNO,DAMBOA,DAMBOA,BORNO,DAMBOA,DAMBOA,279,1779,20,16,36,146,155,301,245,247,492,489,447,936,8,6,14,38,49,0,14,10,0,0,13,3,0,0,0,0,0,0,41886,NULL,No,NULL,BORNO,DAMBOA,DAMBOA,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,>75%,>75%,<75%,Soap,Blankets/Mats,Plastic sheeting,On-site (<10 mn),<50 %,Yes,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),248,No,No,No,Garbage pit,3,No,Yes,Yes,No,No,Yes,"Yes, on site",Yes,Everyday,Cash,No,No,No,No,No,No,Skin disease,Malnutrition,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,731,123,116,239,132,129,261,115,116,231,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,4,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,0,No,Yes,No,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Telephone voice call,NULL,Local leader/Community leader,NULL,<50%,Evening,Information about needs in the community,Distribution,No,1.Hausa,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/18/2017,GM,GOMBE,GM06,GOMBE,GM0606,HERWAGANA,HC0022,HERWAGANA C,NULL,11.17178,10.28773,Host Communities,Host Communities,Host Communities,NULL,04/09/14,Unknown,NULL,Yes,0,Private Building,Individual house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,DAMBOA,AJIGN (B),BORNO,BAMA,YABIRI KURA/YABIRI GANA/CHONGOLO,8,40,0,0,0,6,7,13,3,5,8,7,10,17,1,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,41886,42378,No,NULL,BORNO,DAMBOA,KAFA / MAFI,Place of origin,Lack of food,None,None,None,>75%,>75%,>75%,>75%,>75%,Blankets/Mats,Plastic sheeting,Hygiene kits,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),8,No,No,No,Garbage pit,1,No,Yes,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Malaria,Wound infection,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,18,4,3,7,4,2,6,4,1,5,Fees or costs,Work at the house,Work in the fields,NULL,Yes,16,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,4,No,Yes,Yes,Yes,No,Police,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Word of Mouth,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Distribution,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
